users,items
1969,55
609,55
2108,55
471,55
4539,55
4192,56
1374,56
1864,56
3004,56
4093,56
1641,56
4732,56
2791,56
1569,56
611,57
1618,57
3581,58
3188,58
3742,59
4050,60
587,60
3475,60
2910,61
4571,62
3197,62
3432,63
1670,63
1618,63
4911,63
3475,63
3241,63
694,64
2540,64
848,64
3113,64
4842,64
757,64
4709,64
3488,64
1849,65
2973,65
3488,65
3453,65
430,65
4478,66
1810,66
208,66
2610,66
1020,66
4320,66
1907,67
1508,67
2419,67
4649,68
3005,68
3936,68
1522,68
4756,69
670,69
534,69
3287,69
4812,69
1441,70
2826,70
2654,70
1374,70
3281,70
145,70
1677,70
1849,70
1540,70
4698,70
4954,70
3880,70
1352,70
2436,70
3241,70
4693,70
3914,71
4401,71
1675,71
3241,71
4796,71
4649,72
959,72
156,72
3581,72
1283,72
4796,72
3018,72
2826,73
3047,73
2710,73
1374,73
1763,73
2781,73
59,73
96,73
2014,73
1034,73
4141,73
3396,73
2248,73
743,73
911,74
2581,74
3699,74
1082,74
2346,74
1429,74
1163,74
2586,74
3224,74
3463,75
2781,75
3271,75
1034,75
2081,75
3460,75
936,75
1710,75
3976,75
1404,75
896,75
690,75
4620,75
713,75
3858,75
2245,75
1722,76
4188,76
2285,76
943,77
2575,77
1267,77
2011,77
2668,77
3990,77
490,77
3100,78
1928,78
4152,78
4204,78
4649,79
3012,79
3823,79
1921,79
2119,79
1887,79
1156,79
3880,79
2285,79
192,79
1745,79
318,79
424,79
2691,79
4796,79
1261,79
3241,80
3214,80
2850,81
298,81
2400,81
1374,81
1237,81
1942,81
3350,81
533,81
1924,81
4093,81
2346,81
1698,81
3468,81
529,81
4598,81
2795,82
524,82
1593,82
1583,82
4479,82
1443,82
733,82
3569,82
1761,82
1374,82
219,82
1803,82
2992,82
670,82
4888,82
175,82
1388,82
3828,82
529,82
3731,82
199,82
3068,82
2356,83
2931,83
1446,83
4859,83
3522,83
267,84
2798,84
918,84
534,84
4549,85
2654,85
1038,85
4891,85
906,85
3475,85
306,85
621,86
3192,87
44,88
3316,88
281,89
4574,89
541,89
2011,89
2588,89
1652,89
528,89
4152,89
1600,89
2156,89
4151,90
2581,91
684,92
810,92
4951,92
1145,92
1698,92
1730,92
1374,93
3652,93
504,93
4142,94
1254,94
3505,94
508,95
2878,96
219,96
221,96
2781,96
4743,96
434,96
4852,96
4021,96
394,96
3468,96
2284,96
2809,96
3316,96
4693,96
4796,96
4948,97
562,97
353,97
2589,97
1338,97
1374,97
290,97
2020,97
4239,97
2722,97
4448,97
1711,97
509,97
306,97
2717,97
4532,97
4796,97
4954,98
1649,98
1163,98
2820,98
4920,98
267,99
1374,99
591,99
307,99
1384,99
4550,99
456,99
3687,99
3252,99
4989,99
1730,99
1475,99
4154,100
1995,100
2053,101
957,101
4137,102
4948,102
4796,102
3524,103
534,103
4137,104
4948,104
2597,104
1374,105
2559,106
3652,106
3382,106
1995,106
2153,106
534,106
3732,106
4018,107
345,107
145,107
1899,107
2346,107
1163,107
1799,108
3289,108
4086,108
3175,108
429,108
4188,108
660,108
2360,108
73,109
902,109
2777,109
911,109
812,109
728,109
2835,109
3058,109
4460,109
2081,109
868,109
1698,109
4131,109
3036,109
3018,109
4514,109
4598,109
1843,110
1857,110
2081,110
411,110
3828,110
4950,110
861,110
534,110
2259,110
4716,110
3842,110
2826,111
145,111
2559,111
2588,111
456,111
534,111
2223,111
18,111
430,111
3531,111
4598,111
2803,112
4142,112
1730,112
3241,112
4598,112
4025,113
1593,113
4131,113
4796,113
2319,114
4473,114
1079,114
4375,115
1818,115
3111,115
1163,115
4100,116
3120,116
2978,116
3146,116
3524,117
4533,118
1374,119
4693,119
1025,120
2588,120
4455,120
534,120
145,121
4743,121
2329,121
1552,121
1740,121
534,121
4131,121
3869,121
2223,121
1624,121
4539,121
1240,121
1941,121
4693,121
4796,121
1626,122
4888,123
421,123
2668,124
85,125
2668,125
1163,125
458,126
105,126
4050,126
546,126
3816,126
3316,126
4796,126
3524,126
4360,127
145,127
1659,127
3534,127
4948,127
3584,127
569,127
2410,127
4093,127
3918,127
3551,127
137,127
534,127
1636,127
4959,127
1745,127
4403,127
3241,127
4514,127
2378,128
2319,128
869,128
2581,128
906,128
3554,128
2503,128
3068,128
1278,129
4545,130
1933,130
1094,130
2246,130
2044,130
4758,131
4503,131
4649,132
1013,132
4137,133
1374,133
433,133
537,134
1508,134
475,134
1978,134
4426,134
3093,134
3011,134
2527,134
4424,134
3524,134
1094,135
4381,135
1928,135
1374,136
2153,136
805,136
3409,136
4539,136
4160,136
2447,137
2033,137
1163,137
145,138
1638,138
1942,138
2978,138
153,138
2053,138
4920,138
2820,139
1011,140
4686,140
1374,140
145,140
4621,140
671,140
3001,140
4743,140
2050,140
514,140
2463,140
2197,140
4954,140
4974,140
2248,140
2353,140
692,140
4457,140
4183,140
3146,140
4693,140
2106,141
197,141
4804,141
1410,141
1112,141
4808,141
388,141
2053,141
3325,141
4421,141
3741,141
1541,142
2573,142
452,142
1942,142
789,142
3900,142
3004,142
2197,142
24,142
899,142
3468,142
2390,142
4693,142
3524,142
236,143
3637,143
1614,144
587,144
62,144
2041,145
3519,145
913,145
820,145
4050,145
2980,145
1498,145
901,145
1677,146
1124,147
1652,147
283,147
2378,148
3663,148
3241,149
2185,150
2113,151
1677,151
1643,151
3550,151
394,151
1163,151
4592,151
2247,152
3539,152
4455,152
1163,152
1500,153
591,153
4228,153
2832,154
1818,155
528,155
117,155
3524,155
616,156
2830,156
2852,156
670,156
2668,156
4520,156
3068,156
2346,156
2072,156
1163,156
1374,156
4466,156
1652,156
911,157
1404,157
2832,157
3241,157
4314,158
2945,158
4260,159
3068,159
3316,159
1730,159
287,159
458,160
145,160
2913,160
4174,160
1593,160
838,160
534,160
1455,160
3411,161
4424,161
913,162
1638,162
3246,162
4449,162
306,162
4187,163
591,163
2824,163
3581,163
1652,163
2248,163
825,163
3858,163
1346,164
2803,164
3101,164
2964,165
3524,165
1715,166
529,166
1163,166
684,167
2324,167
4580,167
2588,167
3100,167
2410,167
534,167
4910,167
2923,167
4779,168
854,168
2602,168
4424,168
2880,169
3538,169
3241,169
1652,170
2555,171
3407,171
394,171
1163,171
2378,172
2978,172
1618,172
1122,172
4131,172
4492,173
1652,173
1712,174
2009,175
2820,175
468,176
3281,176
841,176
224,176
534,176
4137,177
1119,178
2158,178
4812,178
3524,178
918,179
3673,179
529,180
1163,181
810,182
1260,182
2977,182
1163,182
3068,182
2793,183
1374,183
671,183
2105,183
1025,183
678,183
630,183
4796,183
2786,184
2581,184
4936,185
3538,185
2319,186
4995,186
591,186
4429,186
1404,186
3018,186
4578,187
1645,187
4817,188
2668,188
4131,188
2338,188
4858,188
306,188
2786,189
2064,189
3663,189
172,189
587,189
3083,189
4590,189
3978,189
4754,189
16,189
4514,189
3978,190
4111,190
1730,190
3241,190
1095,191
4963,191
628,192
194,192
3763,192
4514,192
3718,193
4808,193
1969,193
2987,193
1995,193
2963,193
2473,193
3068,193
3819,193
3325,194
888,194
4503,194
3146,194
122,195
3880,195
4793,195
4183,195
4748,196
912,196
4948,196
534,196
1827,196
1163,197
1416,197
848,198
4503,198
587,198
197,198
1981,198
3488,198
3535,198
927,198
3584,199
1374,200
118,200
3347,200
3318,200
534,201
430,201
1017,201
3924,201
1163,201
3524,201
824,202
1670,202
3244,202
4825,203
1044,203
971,203
4100,204
2433,204
1603,204
3942,204
1928,204
3325,204
3855,204
4649,205
684,206
3866,206
1592,206
221,207
1575,207
621,207
1035,207
1698,207
529,207
1614,208
433,208
1163,208
1044,209
869,210
1942,210
789,210
4948,210
2201,210
591,210
4936,210
621,210
3345,210
1652,210
3468,210
4403,210
4812,210
2072,210
1013,211
145,212
765,212
3859,213
1830,214
1064,215
4749,215
1772,215
2198,215
16,215
2072,215
468,216
936,216
145,217
3045,217
1105,217
3524,217
2826,218
2710,218
103,218
4004,218
3737,218
452,218
4240,218
812,218
1540,218
4808,218
2192,218
1522,218
2438,218
3998,218
1887,218
394,218
4385,218
3980,218
2360,218
3880,218
1352,218
813,218
327,218
2336,218
4796,218
159,219
353,219
2488,219
1374,219
4099,219
2020,219
3676,219
3823,219
1044,219
1677,219
2453,219
2410,219
1593,219
3522,219
3998,219
433,219
3237,219
1163,219
813,219
1474,219
2308,220
670,220
4627,221
1272,222
499,222
2374,223
4954,223
684,224
1374,225
892,225
2053,225
3325,225
1011,226
3648,226
2050,226
1603,226
1544,226
182,227
2895,227
489,228
1312,228
4796,228
1933,229
1374,229
1535,229
1684,229
2485,229
4598,229
2710,230
3823,230
2019,230
4145,230
3168,231
4260,233
3975,233
322,233
3325,233
3880,233
4260,235
671,235
3264,235
3538,235
3344,235
3488,235
2305,235
4649,236
1374,236
1338,237
1094,237
3262,237
2127,237
3751,237
2978,237
2011,237
1627,237
1995,237
4806,237
1122,237
2668,237
30,237
4131,237
995,237
3068,237
1730,237
3241,237
3828,238
433,238
1714,238
2053,238
3488,238
3116,238
684,239
52,239
3751,239
4487,239
2011,239
3904,239
433,239
4294,239
4598,239
499,240
3663,241
3388,241
295,241
1309,241
4772,241
4514,241
1618,242
2867,242
2742,242
430,243
1933,244
468,244
810,244
4642,244
4092,244
1314,245
1168,245
4593,245
3971,245
671,245
3274,245
4440,245
2830,245
4948,245
3769,245
388,245
524,245
433,245
1163,245
1684,245
4796,245
2590,246
2440,246
3888,246
986,246
3998,246
4686,247
1094,247
621,247
4142,247
3828,247
1404,247
3241,247
260,248
2319,249
3663,249
2581,250
1842,251
1995,251
4806,251
904,252
2581,252
2588,252
295,252
2668,252
1474,252
911,253
985,253
4825,253
2277,253
1163,253
145,254
3811,254
189,254
601,254
4145,254
4693,254
2777,255
2375,255
208,255
2486,255
1002,255
1786,255
4312,255
3819,255
59,256
167,257
3227,257
1404,257
713,257
2245,257
511,258
4285,258
3132,258
145,259
2781,259
700,259
1362,259
591,259
1540,259
37,259
3942,259
3761,259
2284,259
3442,259
4074,259
656,260
3534,260
3114,260
4183,260
4887,261
1614,261
587,261
4142,261
3370,261
490,261
3811,262
2555,262
4567,262
430,262
1730,262
2009,263
3460,264
3541,264
499,265
281,266
1163,266
392,266
4686,267
1688,267
4891,267
4666,267
2378,268
1688,268
855,268
145,269
581,269
1079,269
534,269
4131,269
3811,270
4502,270
2353,270
714,270
4111,271
290,272
4014,272
684,273
3866,273
4758,274
2786,275
281,275
686,275
1374,275
2581,275
1540,275
125,275
4943,275
4093,275
1204,275
295,275
175,275
2438,275
4389,275
3300,275
2742,275
4693,275
4373,276
4555,277
534,277
3018,277
1688,278
3978,278
2319,279
4370,279
1999,279
905,280
548,280
3345,280
671,281
1393,281
3663,282
724,282
295,282
981,282
1675,282
2818,283
3642,284
1858,284
4214,284
3657,284
2359,284
2790,284
3875,284
4228,284
2089,284
499,284
3998,284
740,284
3504,284
3325,284
4152,284
430,284
3241,284
3760,284
85,285
3699,285
3136,285
2410,285
1607,285
4381,285
1163,285
684,286
810,286
1857,286
4951,286
1730,286
3541,287
4417,288
4649,288
4050,288
3648,288
2870,288
4540,288
528,288
1052,288
4457,288
424,288
146,288
829,289
1800,290
4571,291
4779,291
1757,291
2938,291
242,291
2625,291
3944,291
2920,291
1723,291
2341,292
4539,293
626,294
1328,294
4902,294
2472,295
4137,295
79,295
1933,296
3866,296
4322,296
3983,296
4424,296
2722,297
4981,298
1866,299
1872,299
2334,300
906,301
2009,302
591,303
3360,303
4649,304
1706,305
4686,305
1981,305
2722,305
3972,305
3203,305
2581,305
930,305
4974,305
1507,305
1061,305
995,305
2474,305
1409,305
1352,305
2202,305
967,306
1122,306
4131,306
327,306
2722,307
1251,307
829,307
4183,307
4693,307
1374,308
587,308
1697,308
1995,308
4429,308
3170,308
1624,308
3370,308
4160,308
1374,309
2722,309
499,309
3553,309
421,309
2419,309
882,309
4598,309
490,309
4943,310
1122,310
4424,310
4686,311
2722,311
1930,311
4407,311
2722,312
4209,313
4878,313
835,314
4568,315
1122,315
4424,315
1122,316
4424,316
1346,317
4424,317
3320,318
1995,318
4920,318
392,318
1547,319
1374,320
3961,320
4131,320
1020,320
1873,320
4424,320
4686,321
2722,321
4407,321
4429,321
4183,321
4649,322
2978,322
228,322
4050,323
1374,323
4540,323
2474,323
1663,324
4981,324
1025,324
1224,324
4077,324
1374,325
3652,325
3100,325
3577,325
4424,325
4887,326
4407,326
1697,326
421,326
4106,326
1981,327
1995,327
1763,328
1405,328
1374,328
1459,328
587,328
3488,328
4128,328
4598,328
490,328
2749,329
2968,330
92,330
153,331
4699,332
671,332
4896,332
4287,332
4808,332
1272,332
2410,332
4806,332
1122,332
838,332
4131,332
3488,332
3183,332
2436,332
3699,333
906,333
4649,334
1938,334
3642,334
1374,334
1763,334
1436,334
2432,334
2433,334
1122,334
3553,334
4248,334
3468,334
820,335
1094,335
59,335
1477,335
4407,335
2515,335
4649,336
1608,336
717,336
4540,336
1995,336
4378,336
820,337
658,337
587,337
829,337
1023,338
3823,338
4407,338
4943,338
1122,338
4429,338
2338,338
3446,338
3792,338
4812,338
4796,338
1933,339
1086,339
1500,339
1995,339
3732,339
118,340
3537,340
296,340
4649,341
2317,341
1025,342
3209,342
2378,343
2722,343
4655,343
327,343
225,344
327,344
1745,344
1374,345
1681,345
1582,345
424,345
4514,345
4920,345
1627,346
4649,347
1374,347
1135,347
3652,347
3880,347
4514,347
2571,348
1086,348
4985,348
117,348
1663,349
820,349
145,349
2221,349
1618,349
713,349
1643,350
2646,350
3468,350
871,350
3842,350
2781,351
2548,351
3642,352
22,352
896,352
3791,352
2367,353
1995,353
4649,354
999,354
1714,354
4036,354
3642,355
3642,356
4561,356
4381,356
1163,356
4686,357
3935,357
671,357
1596,357
2433,357
1284,357
1175,357
2508,358
2384,358
3504,358
524,359
4092,359
959,360
621,360
637,361
1374,361
388,361
4291,361
3333,361
3224,361
3524,361
4536,362
2869,362
4686,363
4313,363
841,363
621,363
2081,363
3904,363
433,363
2867,363
4231,363
3068,363
3880,363
2284,363
802,363
2820,363
2878,364
2775,364
2992,364
911,364
401,364
4974,364
535,364
4145,364
1290,364
4598,364
3823,365
4025,365
2668,365
692,365
490,365
3952,366
2978,366
828,366
2059,366
490,366
2735,367
1933,367
4686,367
1500,367
2947,367
4131,367
2786,368
810,368
348,369
4761,369
2992,369
1697,369
4798,369
2977,369
534,369
1698,369
4131,369
3316,369
3241,369
2459,369
3642,370
184,370
1368,370
740,371
4286,372
2047,372
2438,372
4831,372
855,372
529,372
117,372
4796,372
4598,372
2548,373
3468,373
4145,373
2391,374
3003,374
4438,374
1275,374
3862,375
524,375
3316,375
3524,375
838,376
4796,376
1374,377
2777,378
3193,378
1857,379
3221,379
4974,379
132,380
4793,380
1095,381
3388,382
4179,382
1374,383
4948,384
810,384
4498,385
1500,385
3603,386
1933,387
562,387
974,387
54,388
145,389
2152,389
943,389
4370,389
3891,389
514,390
841,390
1309,390
499,390
3068,390
587,391
906,391
296,391
2050,392
1323,392
4943,392
3538,392
2724,392
3036,392
2820,392
4514,392
2559,393
2720,393
596,393
4911,393
4424,393
2400,394
2127,394
3043,394
1406,394
2642,395
4864,395
3676,395
3823,395
2050,395
558,395
1036,395
208,395
4806,395
3978,395
4455,395
3241,395
3760,395
4527,396
1095,396
1471,397
4100,397
4191,397
500,397
2801,398
3004,399
2374,399
3998,399
3241,399
3783,400
145,400
1206,400
838,400
534,400
1521,400
3905,400
4598,400
1374,401
145,401
3955,401
4948,401
524,401
4455,401
2668,401
534,401
3068,401
2284,401
3316,401
2072,401
4693,401
4796,401
3676,402
1508,402
108,402
680,402
4014,402
1696,403
3690,403
3823,403
3534,403
2835,403
591,403
2081,403
918,403
2346,403
2475,403
2697,403
4360,403
3235,403
534,403
2578,403
2212,403
2248,403
1358,403
4444,403
3728,403
4963,404
2900,405
4893,405
3281,405
3759,405
3350,405
2835,405
4252,405
3685,405
2346,405
528,405
1474,405
84,405
4670,407
2826,408
1270,408
2319,408
2689,408
1374,408
335,408
221,408
4713,408
911,408
3534,408
4694,408
1396,408
2033,408
2581,408
2978,408
4936,408
3584,408
1272,408
4963,408
2342,408
4142,408
829,408
997,408
276,408
3357,408
734,408
2668,408
4182,408
4381,408
534,408
690,408
2318,408
3740,408
4092,408
1778,408
1616,408
3068,408
1624,408
76,408
2009,408
1684,408
3241,408
3728,408
490,408
2474,409
327,410
1328,411
3524,411
1373,412
546,412
1707,412
4076,412
2400,413
1314,413
145,413
4621,413
4025,413
4580,413
2527,413
524,413
2346,413
838,413
3290,413
4381,413
534,413
2786,414
2775,414
4963,414
1748,414
2820,414
4087,415
4428,415
3942,415
411,415
32,415
4996,415
2809,415
4927,415
2059,415
4598,415
208,416
4920,417
2777,418
943,418
3388,418
4864,418
4039,418
911,418
3738,418
1995,418
3828,418
690,418
4131,418
2079,418
3325,418
3068,418
1730,418
1572,418
3088,419
563,420
3479,421
4363,422
534,422
117,422
3193,423
855,423
1405,424
1374,424
4137,424
4713,424
2830,424
1697,424
738,424
2858,424
4550,424
20,424
433,424
534,424
3641,424
3237,424
1624,424
1352,424
1437,424
4077,424
4812,424
3146,424
4693,424
4540,425
3637,425
232,426
3460,426
4360,426
3553,426
4621,427
1122,427
79,427
4621,428
3823,429
3828,429
1313,429
3500,430
4913,431
1374,432
3281,432
671,432
4137,432
548,432
1861,432
477,432
2243,432
2346,432
4792,432
534,432
4243,432
1284,432
3472,432
741,432
2413,432
4111,432
1095,433
810,433
4566,434
1374,434
3939,434
4948,434
3344,434
4598,434
1547,435
2433,435
2644,435
3606,435
3743,435
4598,435
490,435
1933,436
3686,436
219,436
524,436
2668,436
534,436
1163,436
3241,436
2640,437
1933,437
3642,437
3922,437
1608,437
546,437
2463,437
3198,437
4093,437
1861,437
70,437
433,437
3468,437
320,437
4598,437
2689,438
4761,438
558,438
2130,438
499,438
2742,438
3631,438
554,439
1374,439
1507,439
1714,439
3018,439
490,439
2820,440
3524,441
1469,442
4613,442
4479,443
1698,443
2356,444
3642,445
4478,445
1163,445
1163,446
1094,447
2581,447
2105,447
4642,447
4444,447
2378,448
3811,448
2243,448
2597,448
54,448
1374,449
1283,449
4686,450
2992,450
537,450
2523,450
546,450
1555,450
208,450
1627,450
838,450
319,450
3068,450
2284,450
3316,450
2064,451
281,451
2652,451
2964,451
1374,451
219,451
1006,451
533,451
591,451
2978,451
4936,451
2105,451
1376,451
2803,451
4830,451
4227,451
3978,451
1652,451
1233,451
1024,451
534,451
982,451
529,451
4017,451
2963,451
3316,451
3241,451
3524,451
4598,451
4544,452
370,452
2075,452
2109,452
2107,452
3434,453
1414,453
1255,453
1374,453
1623,453
829,453
4732,453
2487,453
1420,453
2285,453
4617,453
318,453
228,453
424,453
4655,454
4360,455
3553,455
2761,456
789,456
4540,456
4360,456
18,456
4541,456
3018,456
4598,456
490,456
2786,457
348,457
2992,457
499,457
2292,457
2977,457
534,457
1698,457
76,457
3316,457
3241,457
2459,457
2786,458
4479,458
1933,458
348,458
2668,458
2977,458
534,458
1698,458
3316,458
3241,458
2459,458
348,459
4761,459
1082,459
2668,459
2977,459
534,459
1698,459
3316,459
3241,459
2459,459
348,460
1082,460
2668,460
2977,460
534,460
1698,460
3316,460
3241,460
2459,460
348,461
2668,461
2977,461
534,461
1698,461
3241,461
2459,461
650,462
2786,462
348,462
2977,462
534,462
1698,462
3241,462
3809,463
2064,463
3676,463
4135,463
4755,463
208,463
1627,463
4963,463
2803,463
2342,463
599,463
3122,463
3978,463
4905,463
2668,463
2724,463
1786,463
1730,463
4457,463
38,464
2548,464
2461,464
3301,464
2803,465
2529,466
3995,466
3966,467
4078,467
1688,467
4755,467
2004,467
2668,467
534,467
1062,467
4279,467
2353,467
3605,468
307,468
1078,468
4381,468
367,468
4592,468
1054,469
3001,469
546,469
4228,469
2346,469
1508,469
4951,469
499,469
3978,469
4381,469
1163,469
1374,470
4921,471
581,471
3778,471
409,471
415,471
2973,471
430,471
145,472
3811,472
4093,472
3070,472
4242,472
906,472
1223,472
1404,472
4894,472
3880,472
2285,472
1963,472
430,472
4136,472
3214,472
2878,473
1933,473
4418,473
2127,473
534,473
4092,473
3241,473
4260,474
2185,474
1401,474
652,475
4675,475
905,475
145,475
3559,475
1638,475
4518,475
1500,475
4992,475
2746,475
1942,475
3811,475
738,475
4937,475
4093,475
4090,475
3638,475
918,475
936,475
1122,475
433,475
534,475
2259,475
1156,475
141,475
1356,475
2539,475
2223,475
3880,475
4857,475
192,475
430,475
4975,475
3743,475
424,475
3146,475
4598,475
2053,476
1714,477
4671,478
1374,478
3747,478
2621,478
1603,478
4154,478
918,478
2384,478
394,478
79,478
3923,479
1374,479
3423,479
1603,479
918,479
1236,479
4427,479
2240,480
2905,480
1374,481
2559,481
918,481
599,481
636,481
2384,481
1593,482
2011,483
1098,483
4233,484
4625,485
3784,485
2277,485
1652,485
3068,485
4686,486
1995,486
2559,487
3045,487
3823,487
3778,487
3811,487
2978,487
3376,487
2880,487
589,487
499,487
3485,487
3166,487
152,487
4598,487
2319,488
1540,488
4796,488
145,489
3139,489
221,489
3145,489
2192,489
4894,489
3858,489
4812,489
4693,489
3018,489
145,490
221,490
4117,490
4812,490
2098,490
3018,490
3936,491
4891,491
55,491
1618,491
838,491
3170,491
2186,491
485,491
4649,492
1374,492
468,492
943,492
145,492
670,492
1552,492
1740,492
4463,492
999,492
1122,492
4131,492
1707,492
3068,492
1184,492
3584,493
2602,493
4424,493
2559,494
4100,494
3197,494
39,494
656,495
4553,495
1810,495
388,495
579,495
512,495
2050,496
4188,496
3763,496
1361,497
3676,497
4655,497
3241,497
1374,498
2861,498
3743,498
4538,498
4100,499
500,499
4100,500
4424,500
500,500
4100,501
2602,501
4424,501
467,502
2059,502
1288,503
2769,504
3295,504
2294,505
3811,505
4514,505
1374,506
132,506
1094,507
1763,507
4226,507
2005,507
1183,507
3432,507
1813,507
3190,507
2647,507
4236,507
4155,507
4911,507
2112,507
1918,508
4983,508
1163,509
4498,510
471,510
4649,511
4127,511
2825,512
1136,512
534,512
4131,512
14,512
1197,512
4111,512
1608,513
2905,513
2458,513
529,513
4424,513
2689,514
172,514
1608,514
1614,514
1540,514
1592,514
4954,514
3208,514
2057,514
1163,514
1712,514
2447,515
521,516
4995,516
1492,516
59,516
1477,516
514,516
2482,516
4131,516
3476,516
3470,516
424,516
4703,517
4424,518
4891,519
1652,519
2588,520
456,520
4396,520
4716,520
3214,520
1677,521
2192,521
3488,521
1163,521
3760,521
4124,522
1448,522
1995,522
3215,522
4825,522
855,522
2248,522
3068,522
2950,522
3214,522
3113,523
4648,523
4424,524
3483,525
2488,526
1180,526
1593,526
4145,526
1290,526
4649,527
360,527
4054,528
3976,529
1163,529
2447,530
3584,530
2134,530
4601,531
1906,531
4417,532
3642,532
135,532
1163,532
3880,533
255,534
3663,535
44,535
1730,535
3221,536
4847,536
1933,537
4686,537
2020,537
2523,537
1079,537
388,537
711,537
1239,537
1995,537
1678,537
1368,537
3174,537
2545,537
2977,537
4131,537
1624,537
3192,537
392,537
3104,538
2262,538
1452,538
4678,538
4655,538
499,539
3978,539
2923,539
3241,539
4812,539
3682,540
1933,541
2155,541
3648,542
2050,542
1404,542
4598,542
307,543
4943,543
433,543
1480,543
3642,544
200,545
1025,545
918,545
534,545
3652,546
1486,546
1914,546
1881,546
2592,547
3347,547
1500,547
420,547
591,547
2978,547
2231,547
953,547
1122,547
3828,547
433,547
2153,547
806,547
421,547
2553,547
4894,547
2284,547
18,547
3241,547
2542,547
4598,547
1374,548
1697,549
684,550
3642,550
102,550
3068,551
3316,551
3824,552
534,552
535,552
4598,552
4713,553
1500,553
3416,554
1647,554
1307,554
996,554
2943,554
3768,554
3197,554
4598,554
857,555
2400,556
3618,556
145,556
671,556
1688,556
911,556
1006,556
670,556
1697,556
3181,556
591,556
738,556
388,556
3198,556
4629,556
2410,556
621,556
1082,556
829,556
4395,556
3539,556
936,556
1801,556
1233,556
534,556
4131,556
4007,556
1768,556
1624,556
802,556
76,556
3241,556
1218,556
4812,556
4598,556
1185,557
1540,557
937,557
1073,557
4320,557
3310,558
3310,559
1374,560
1697,560
624,560
3553,560
1431,560
4424,560
2009,561
2197,562
3159,562
1544,562
1374,563
1374,564
145,564
2766,564
2400,565
307,565
2668,565
534,565
805,565
535,565
813,565
430,565
1290,565
4259,565
879,566
2307,567
817,567
208,567
4264,567
885,567
3068,567
4152,567
4844,567
159,568
145,568
4621,568
2121,568
3824,568
2668,568
2977,568
1704,568
430,568
3811,569
4126,569
145,570
4025,570
1810,570
4948,570
1575,570
1716,570
324,570
2197,570
2939,570
3468,570
1958,570
4424,570
3777,570
4796,570
459,571
1245,571
4142,571
4241,571
4757,571
2691,571
4598,571
2438,572
4961,573
1492,573
59,573
3859,573
404,573
4822,573
2647,573
3235,573
1284,573
529,573
3013,573
192,573
4420,573
1176,573
1494,573
882,573
1922,573
360,573
684,574
1349,574
2979,575
433,575
815,575
2114,576
1006,576
3320,576
3942,576
3468,576
1786,576
1346,577
2821,577
671,577
2722,577
3823,577
1547,577
1500,577
1112,577
4943,577
4093,577
4189,577
1122,577
723,577
1665,577
4373,577
4131,577
3880,577
1745,577
4403,577
3129,577
3847,577
4514,577
4598,577
490,577
251,578
4444,578
3686,579
145,579
656,579
508,579
2484,579
850,579
4825,579
1827,579
838,579
4924,579
421,579
2906,579
1475,579
64,579
4106,579
4259,579
1374,580
4004,580
2814,580
1500,580
1875,580
2279,580
4808,580
2902,580
4360,580
4669,580
4131,580
394,580
3492,580
4598,580
4500,581
660,581
2319,582
1374,582
737,582
3652,583
255,583
4905,583
4381,583
1704,583
