users,items
553,147
3866,147
4067,147
3020,147
4098,148
4890,148
4952,148
2838,148
534,148
2257,148
1904,148
1762,148
100,148
168,148
1029,148
1230,148
4280,148
2270,149
4001,149
4067,149
4365,149
70,150
4749,150
936,150
4423,150
3193,150
3514,151
186,151
4286,151
3929,151
2900,151
4461,151
1110,151
1237,152
3644,152
2284,152
553,153
3866,153
124,153
129,153
1716,154
3083,155
887,155
3672,156
2265,157
2527,157
538,158
3622,158
3557,158
70,158
4993,158
4919,158
4461,158
4098,159
2755,159
4316,159
3024,159
3194,159
195,159
2725,159
4573,159
1474,159
2890,159
3651,159
325,159
1904,159
2848,159
2485,159
364,159
1434,159
1207,159
248,159
543,159
1056,159
604,159
3215,159
244,159
4536,159
3897,159
1462,159
4316,160
3176,161
1825,161
4870,161
3621,161
604,161
245,161
2351,161
3622,162
2263,162
937,162
70,162
4461,162
164,163
2270,164
4895,164
1762,165
2925,166
3474,166
788,167
70,167
2552,167
4843,167
3155,167
1753,168
2896,168
992,168
3935,168
3077,168
426,168
3321,168
3059,168
2364,169
641,169
3929,169
2137,169
4461,169
472,170
4554,170
2210,170
4159,171
2569,171
4870,171
1259,171
4530,171
1741,171
4272,172
2983,172
2688,173
4855,173
2237,173
4750,174
3474,174
231,174
1434,174
3644,174
638,174
825,174
4413,175
2552,175
641,175
2459,175
728,176
2725,177
4573,177
1795,177
1434,177
100,177
3017,177
3905,177
1426,177
1172,177
1043,178
3020,178
701,178
1280,179
3676,179
4516,179
4067,179
252,179
2278,179
2580,179
3287,180
4533,180
3139,181
3944,181
186,181
3122,181
4067,181
372,181
3552,182
4166,182
4001,182
3374,182
142,182
4966,183
1310,183
3915,183
4127,184
1859,184
2704,184
3051,184
100,184
3246,184
53,184
124,184
1382,185
3546,185
3399,185
2223,185
4067,185
985,185
4067,186
1336,186
176,186
3955,186
3096,187
684,188
313,188
4848,188
1271,188
4067,188
4117,188
2521,189
3245,189
4952,190
1343,190
1353,191
2838,191
4609,191
2521,191
1696,191
195,192
518,192
838,193
3676,193
1987,193
2859,193
3679,193
728,193
4286,193
3224,193
2693,193
2736,193
4874,193
1170,193
3228,193
3663,194
4098,195
2843,195
1184,195
3095,195
1355,195
1834,195
2364,195
4247,195
798,195
100,195
2008,195
4067,195
4888,195
701,195
129,195
4067,196
3929,196
3528,196
3579,196
3304,197
2333,197
4117,197
4537,198
3585,198
2838,198
472,198
3440,198
70,198
2998,198
4487,198
3883,198
1696,198
3325,199
1903,199
4606,199
1227,199
1791,199
1696,199
838,200
1590,200
580,200
596,200
1206,200
237,200
2548,200
2736,200
1170,200
1873,200
2160,200
40,201
3874,202
4067,202
4098,203
3682,203
2607,203
2776,203
3720,203
671,203
3087,203
117,204
4516,204
4067,204
252,204
3780,204
2725,205
4716,205
1904,205
2485,205
4536,205
307,206
905,206
2270,207
4098,208
3162,208
3486,208
798,208
4960,208
3948,208
1176,208
1469,208
2297,209
684,209
892,209
534,209
916,209
2817,209
4629,209
2166,209
2859,209
2272,209
1766,209
3647,209
4393,209
3625,209
4289,209
1109,209
186,209
2357,209
110,209
3813,209
4857,209
2845,209
871,209
3968,209
4482,209
3473,209
2441,209
1620,209
3579,209
3661,209
1957,209
1970,209
4406,209
2806,209
1229,209
143,209
208,210
1355,210
2949,210
2896,210
4272,210
136,210
907,210
4185,210
2812,210
195,211
2776,211
2048,211
4222,211
4166,211
596,211
3796,211
3948,211
2212,211
2552,211
2441,211
3155,211
926,211
4508,212
2266,212
4561,212
916,212
380,212
40,212
4265,212
1297,212
472,212
4895,212
3127,212
1730,212
2357,212
2265,212
671,212
2998,212
4843,212
1170,212
180,212
4666,212
3353,213
4537,213
3325,213
684,213
1876,213
3676,213
1859,213
2925,213
3006,213
991,213
3323,213
898,213
90,213
3849,213
1628,213
3202,213
3250,213
1271,213
1704,213
4222,213
152,213
1721,213
4191,213
3810,213
45,213
570,213
2020,213
3664,213
1668,213
3625,213
4914,213
3067,213
3722,213
3518,213
1466,213
581,213
2304,213
1700,213
3731,213
2116,213
4173,213
2353,213
1517,213
2265,213
3508,213
2473,213
4286,213
4422,213
402,213
1201,213
451,213
182,213
2126,213
2736,213
2527,213
2966,213
2900,213
2656,213
3084,213
1251,213
1580,213
3413,213
2671,213
1247,213
2992,213
2806,213
4199,213
1280,214
3613,214
42,215
600,216
4794,216
1850,216
2048,216
1904,216
2896,216
1715,216
1762,216
597,216
1738,216
2345,216
3132,216
604,216
2210,216
3919,216
701,216
1203,216
1696,216
231,217
303,217
4098,218
169,218
4952,219
684,219
4387,219
4844,219
879,219
4533,219
3325,220
2957,220
684,220
3162,220
4848,220
3357,220
1160,220
3685,220
360,220
4067,220
2682,220
2656,220
1108,221
1965,221
3015,221
1088,221
338,221
1615,221
19,221
364,221
937,221
2988,221
1677,221
1195,221
4799,221
536,221
3035,221
4178,221
193,221
3420,221
2920,221
926,221
1857,221
1113,221
4346,221
3701,221
4833,222
40,222
4385,222
3228,222
2309,222
1753,223
3474,223
1234,223
1330,223
1251,223
1741,223
780,224
906,224
2900,224
4993,225
3676,226
3202,226
4914,226
55,226
581,226
2116,226
4422,226
4067,226
1324,226
1251,226
1229,226
1741,226
4642,227
1696,228
2297,229
4808,229
3679,229
2688,230
147,230
1546,230
950,230
701,230
129,230
4003,230
2967,230
3738,230
1775,231
4461,231
2459,231
3059,231
3757,232
3275,233
2345,233
307,234
4459,234
3139,235
671,235
3203,236
3981,237
2364,237
2210,237
4046,237
3384,238
3194,238
600,238
2725,238
1108,238
325,238
2896,238
1519,238
2892,238
1762,238
100,238
3794,238
906,238
3646,238
543,238
1699,238
3177,238
2057,238
2679,238
174,238
4667,238
1462,238
1088,239
3661,239
937,240
1808,241
1768,241
4990,242
3544,242
4182,242
600,243
1738,243
2998,243
1738,244
2998,244
303,245
4142,246
195,247
2732,247
1184,247
3095,247
2521,247
3020,247
701,247
195,248
2732,248
4067,248
1825,249
701,249
3552,250
2521,250
701,250
2521,251
3374,251
4420,251
701,251
919,252
183,252
2137,252
1407,253
625,253
4870,253
3474,254
4067,254
4142,254
2975,254
2297,255
195,255
3849,255
3399,255
608,255
2527,255
1324,255
3084,255
2741,255
168,256
807,257
231,258
1808,259
3020,259
4524,260
1088,260
2364,260
4166,260
2521,260
828,260
4304,260
4067,260
543,260
1645,260
882,260
2284,260
2691,260
1741,260
2877,261
3051,261
4949,261
2364,262
2887,263
4067,263
4844,264
4719,264
3474,264
1654,265
1335,265
3193,266
2925,267
4166,267
2345,267
701,267
3415,268
1808,268
2345,268
701,268
3234,268
4533,269
2896,270
1448,270
937,270
906,270
2284,270
684,271
195,271
3598,271
1378,272
684,273
1448,274
3837,274
4516,275
3780,275
307,276
2270,276
4067,276
4876,277
4854,277
287,278
2364,278
2819,278
1355,279
3337,279
4554,279
3800,280
2485,280
1788,280
2823,280
4472,280
2996,280
3430,281
2210,281
4046,281
3069,282
2906,282
4696,283
124,283
1668,284
3440,284
673,285
1859,285
4185,285
678,285
2420,286
303,287
2499,288
2202,288
2499,289
3905,290
225,291
4554,291
2552,291
4178,291
3155,291
1816,291
1271,292
1355,293
466,293
2823,293
2552,293
3528,293
3800,294
4618,294
3530,294
2725,295
935,296
1804,296
1037,296
2364,297
4107,297
1331,297
882,297
610,297
4413,298
1108,298
231,298
100,298
2552,298
1132,298
2137,298
2900,298
244,298
1934,298
195,299
3598,299
2364,299
4135,299
1730,300
1721,301
3528,301
3579,301
287,302
3443,302
1271,302
1753,302
2424,302
2425,302
70,302
420,302
641,302
3929,302
1426,302
4461,302
4876,303
3304,303
2522,304
4948,304
3781,304
553,305
2330,305
3866,305
2552,305
3020,305
285,305
919,306
1410,306
4993,306
4423,306
4419,306
3193,306
2137,307
3511,307
2297,308
2270,308
3415,308
3745,308
1165,308
2196,309
4054,309
4438,310
2781,310
60,310
687,310
2360,310
4249,310
3577,311
2210,312
1741,312
289,313
684,314
849,314
2521,314
4538,314
4870,314
2057,314
1741,314
3241,315
903,315
2552,316
4799,316
1501,316
1537,317
183,317
1873,317
3849,318
1628,318
1297,318
3810,318
3664,318
581,318
2265,318
2548,318
4067,318
402,318
252,318
1247,318
3672,318
195,319
1622,319
2896,319
4385,319
3953,320
2297,321
195,321
399,321
2364,321
608,321
80,322
434,322
4851,322
2992,322
344,323
3928,323
3837,324
2688,325
671,325
124,326
2246,327
2778,328
1808,329
1774,330
195,330
3323,330
2817,330
1297,330
1271,330
2896,330
3083,330
2345,330
1251,330
4280,330
1741,330
195,331
3953,331
1463,331
195,332
3020,332
3150,333
4461,333
303,334
2394,335
1324,336
3823,337
1355,338
70,338
2778,338
1195,338
1755,338
2202,338
4919,338
3155,338
3498,338
2967,338
3399,339
3655,339
53,339
1504,339
4178,339
1741,339
2297,340
1774,340
307,340
3323,340
2817,340
1628,340
1297,340
399,340
3664,340
608,340
3476,340
3481,340
55,340
581,340
2717,340
1234,340
995,340
1517,340
3083,340
2473,340
4178,340
2741,340
1741,340
4117,340
4240,340
2725,341
307,342
4844,342
2270,342
4719,342
1873,342
4332,342
574,343
2741,343
3083,344
1271,345
4442,345
472,346
2569,347
937,347
2778,347
2752,347
3929,347
391,347
2459,347
937,348
4339,348
3780,349
2758,350
662,350
1043,350
2709,350
4133,350
3708,350
1089,350
3957,351
4854,352
3743,353
2703,354
3644,354
956,355
4960,355
3802,355
3623,356
3776,356
3833,356
2415,356
2896,356
2851,356
3948,356
4628,356
4067,356
129,356
3351,356
3948,357
4874,357
3579,357
1165,357
383,358
3837,358
2747,358
600,359
4031,359
1762,359
3655,360
2273,360
1166,361
2351,361
3743,362
227,362
1825,363
3748,363
911,363
937,364
3953,364
4636,365
2704,366
3550,366
2724,366
1982,367
2210,367
2704,368
2330,368
124,368
34,369
3325,369
3623,369
534,369
3833,369
2980,369
2925,369
550,369
2488,369
3797,369
3488,369
2003,369
4136,369
903,369
1297,369
2888,369
546,369
2426,369
399,369
4677,369
1519,369
4972,369
1591,369
1792,369
1982,369
1668,369
1951,369
2914,369
4024,369
4766,369
2965,369
3058,369
2055,369
4287,369
4516,369
3744,369
937,369
758,369
3590,369
3815,369
4863,369
2742,369
4447,369
4067,369
1006,369
95,369
1261,369
855,369
4214,369
604,369
4484,369
536,369
2653,369
4646,369
423,369
4487,369
1620,369
3919,369
1758,369
129,369
2157,369
687,369
2992,369
4255,369
3419,369
4026,369
2407,369
4666,369
385,369
4117,369
3940,370
1230,370
1543,371
4067,371
4067,372
4587,373
4652,374
2778,375
2957,376
4516,376
1145,376
3644,377
2670,378
780,378
2238,378
711,378
225,378
4799,378
3948,379
164,379
40,380
536,381
3430,381
3287,382
2223,382
4964,383
1283,383
809,383
73,384
1939,384
34,384
1731,384
1707,384
3904,384
2566,384
4500,384
2503,384
3847,384
2899,384
534,384
4152,384
2420,384
1871,384
2889,384
2003,384
497,384
3669,384
2901,384
4558,384
1332,384
4269,384
2970,384
2545,384
893,384
1099,384
959,384
1355,384
4016,384
2896,384
1748,384
1081,384
1519,384
580,384
4972,384
429,384
434,384
1591,384
1792,384
2926,384
3258,384
2811,384
4166,384
2485,384
4002,384
3647,384
1567,384
1790,384
4785,384
4024,384
3067,384
4197,384
1788,384
606,384
4585,384
2222,384
2662,384
2988,384
758,384
3731,384
1196,384
3164,384
3749,384
3242,384
2631,384
3644,384
4251,384
225,384
2706,384
638,384
1711,384
316,384
1239,384
420,384
657,384
95,384
4689,384
936,384
4694,384
4989,384
3056,384
1436,384
3581,384
2563,384
3705,384
365,384
3573,384
4645,384
604,384
2673,384
2137,384
4484,384
536,384
805,384
1743,384
3035,384
2466,384
3788,384
4891,384
2441,384
1505,384
2438,384
2395,384
4185,384
245,384
2603,384
176,384
2857,384
4453,384
4036,384
1397,384
2839,384
3857,384
3498,384
3419,384
4815,384
3991,384
3707,384
1741,384
1696,384
3701,384
589,385
1743,385
2557,386
4988,387
4851,387
911,388
3487,388
3202,389
3644,389
3845,389
3202,390
982,390
3845,390
3202,391
1668,391
35,391
957,392
3202,393
35,393
4644,394
898,394
3560,395
1921,395
836,395
1037,395
836,396
1728,397
4024,397
4365,397
3972,398
603,399
3906,399
3560,400
3202,400
4372,400
1321,400
4708,400
2880,400
3202,401
982,401
3845,401
2754,402
1825,402
726,402
526,402
1658,402
1921,402
1321,402
4708,402
951,402
1546,402
4722,402
3508,402
2563,402
1037,402
3567,402
4887,402
4234,402
244,402
4974,402
1535,402
3906,402
898,403
1766,403
898,404
2573,404
4471,405
4581,405
4300,405
3202,406
1279,406
3776,407
898,408
2710,408
3998,409
1318,409
4067,409
1850,410
1022,410
4407,410
4067,410
1244,410
2766,410
1451,410
3531,411
4033,411
4684,411
4024,411
2887,411
2136,411
4930,411
728,411
3412,411
4210,411
359,411
2671,411
477,412
4296,412
4316,413
3998,413
3742,413
1850,413
3294,413
1853,414
3779,415
603,415
4296,416
3998,417
3779,417
3303,417
3039,417
3337,417
911,417
3101,417
2573,418
728,418
4365,418
4883,419
4067,419
4024,420
160,420
3874,421
1204,422
1343,422
3676,422
796,422
4690,422
1245,422
148,422
3648,422
1675,422
3106,422
4108,422
4240,422
1886,423
3876,423
4424,423
4201,423
1488,423
4926,423
4048,423
1886,424
51,424
1343,425
3676,425
89,425
3339,425
733,425
640,425
2304,425
3353,426
4075,426
2186,426
921,426
3676,426
1883,426
1886,426
1456,426
1282,426
640,426
4424,426
55,426
595,426
2172,426
2119,426
1855,426
3425,426
2116,426
276,426
1248,426
3195,426
3659,426
4,426
1445,426
3572,426
4123,426
3413,426
4117,426
1199,427
185,427
2804,428
1886,428
3876,428
478,428
4424,428
4201,428
2875,428
1488,428
261,428
4926,428
185,428
2403,429
1095,429
3834,429
3899,429
1636,429
4038,429
5,429
2162,429
3456,429
3696,429
4359,429
2886,429
555,429
745,429
640,430
4067,430
2358,430
4,430
1529,431
4376,431
60,431
1059,431
2515,431
1743,431
4023,432
1261,432
2453,432
4878,433
2130,433
1792,434
1529,435
4376,435
1930,435
2781,435
2515,435
2778,436
34,437
3880,437
1529,437
1003,437
4024,437
4585,437
1605,437
3629,437
1364,437
2760,437
4458,437
2202,437
1529,438
788,438
1392,438
4768,438
2781,438
3085,438
189,438
1096,438
1142,439
129,439
1364,440
2552,440
3215,440
300,441
4151,441
1066,441
3940,442
2333,442
3940,443
1871,443
2552,443
4666,443
3940,444
3776,444
2443,444
2333,444
3940,445
1426,445
824,445
2551,446
34,447
4024,447
911,447
4358,447
4487,447
4666,447
4566,448
2803,448
1529,448
2045,448
1564,448
814,448
4094,448
905,448
325,448
4016,448
2704,448
1591,448
1792,448
2485,448
231,448
4023,448
597,448
3920,448
100,448
3744,448
3269,448
2765,448
3644,448
4949,448
1059,448
2200,448
4358,448
3017,448
2085,448
1195,448
3277,448
1314,448
375,448
2149,448
2441,448
1620,448
3955,448
4666,448
2803,449
1564,449
2420,449
814,449
1363,449
4094,449
959,449
4016,449
1591,449
4772,449
4636,449
597,449
1434,449
100,449
1062,449
3744,449
3269,449
4251,449
2034,449
2515,449
3012,449
4358,449
3017,449
2552,449
3767,449
2149,449
3265,449
843,449
2990,450
4010,450
441,450
1430,450
34,450
4566,450
1390,450
1161,450
1529,450
381,450
2420,450
1238,450
4094,450
2953,450
1332,450
4629,450
959,450
3800,450
4222,450
1952,450
472,450
4719,450
1591,450
2859,450
1792,450
1982,450
137,450
2596,450
1790,450
558,450
4024,450
3349,450
3625,450
597,450
3759,450
466,450
3744,450
395,450
221,450
3269,450
2823,450
3242,450
4327,450
911,450
4739,450
671,450
2034,450
3122,450
2515,450
2345,450
2616,450
4358,450
1431,450
248,450
4771,450
3017,450
1239,450
2552,450
2845,450
2903,450
3003,450
1078,450
641,450
1670,450
2478,450
488,450
1314,450
375,450
4645,450
2673,450
2653,450
2651,450
4874,450
2900,450
3528,450
2441,450
663,450
1427,450
2603,450
926,450
3419,450
1301,450
4300,450
4280,450
843,450
1462,450
3701,450
34,451
4316,451
1390,451
2420,451
4741,451
3560,451
3622,451
1952,451
472,451
3376,451
1591,451
1982,451
4024,451
597,451
466,451
3744,451
2823,451
3242,451
2034,451
3122,451
1239,451
2845,451
641,451
3041,451
1314,451
1268,451
375,451
2653,451
4874,451
3528,451
1427,451
3265,451
2679,451
3832,451
1301,451
4815,451
4280,451
843,451
1462,451
3701,451
3861,452
2725,452
1871,452
4269,452
3627,452
903,452
4629,452
436,452
1519,452
4247,452
834,452
4030,452
19,452
4636,452
3744,452
161,452
4739,452
1738,452
1612,452
3886,452
4628,452
2723,452
1314,452
1037,452
2445,452
1132,452
805,452
423,452
4843,452
2441,452
3919,452
573,452
1427,452
2379,452
1269,452
926,452
2819,452
3419,452
1469,452
3707,452
4280,452
3883,452
1722,452
34,453
1390,453
600,453
3983,453
128,453
3187,453
1837,453
1332,453
3969,453
4629,453
4147,453
2048,453
4741,453
1049,453
1952,453
4677,453
4719,453
1591,453
1792,453
971,453
4817,453
1982,453
2485,453
4024,453
3349,453
597,453
2835,453
466,453
3744,453
2971,453
221,453
2823,453
150,453
3644,453
671,453
2034,453
4294,453
1417,453
1239,453
2845,453
1195,453
641,453
3826,453
3041,453
2883,453
2478,453
136,453
488,453
3020,453
2673,453
2651,453
4874,453
4487,453
3528,453
1427,453
701,453
3832,453
3452,453
926,453
1619,453
4815,453
4280,453
843,453
1462,453
3701,453
441,454
1430,454
514,454
3325,454
1521,454
684,454
973,454
195,454
4341,454
2721,454
1157,454
381,454
2420,454
2474,454
2069,454
4236,454
2980,454
2925,454
1238,454
3488,454
3252,454
1474,454
4558,454
2753,454
3263,454
4716,454
1622,454
325,454
1049,454
3859,454
326,454
4981,454
4016,454
3134,454
1704,454
1795,454
121,454
80,454
1748,454
4895,454
4662,454
1591,454
1792,454
1766,454
1982,454
4384,454
137,454
4951,454
602,454
1762,454
1434,454
1401,454
100,454
3178,454
606,454
1963,454
4708,454
2897,454
1109,454
2008,454
1534,454
3731,454
3577,454
3164,454
123,454
4251,454
4327,454
911,454
660,454
2212,454
4739,454
867,454
53,454
1738,454
4610,454
3465,454
4473,454
3135,454
4358,454
1417,454
316,454
3621,454
2405,454
1239,454
2845,454
871,454
2478,454
2682,454
3378,454
1667,454
755,454
2775,454
4645,454
604,454
2130,454
3125,454
1072,454
1892,454
663,454
3642,454
3265,454
1385,454
2412,454
129,454
2351,454
3052,454
3832,454
3687,454
1273,454
4769,454
2220,454
334,454
2996,454
686,454
2531,454
1469,454
4666,454
3883,454
1462,454
1696,454
3976,454
1722,454
2192,455
4384,455
100,455
150,455
4358,455
129,455
2819,455
566,456
4324,456
1622,456
2047,456
3779,456
3303,456
1792,456
4024,456
2090,456
4739,456
2345,456
2223,456
1981,456
1862,456
2653,456
786,456
2976,456
2031,456
3880,457
684,457
600,457
4500,457
1850,457
3882,457
718,457
1792,457
2345,457
2900,457
686,457
4280,457
702,458
128,458
2560,458
1792,458
1930,458
4384,458
780,458
4251,458
4722,458
85,458
3963,458
1261,458
2900,458
2441,458
4178,458
1427,458
3185,458
4311,458
3897,458
4666,458
684,459
128,460
3944,460
85,460
4358,460
1261,460
2441,460
1427,460
4311,460
603,460
4666,460
120,461
128,461
1569,461
215,461
1766,461
3474,461
4636,461
3058,461
100,461
3178,461
2147,461
4067,461
2453,461
1620,461
2525,461
4838,461
3419,461
3294,461
600,462
2239,462
3428,462
961,462
4067,462
4897,462
34,463
1190,463
4500,463
314,463
2980,463
4750,463
2140,463
2833,463
3,463
1872,463
1959,463
2068,463
1591,463
1792,463
1982,463
4002,463
3854,463
3647,463
1003,463
523,463
3280,463
3349,463
100,463
4585,463
4443,463
4834,463
60,463
4251,463
4739,463
1738,463
1711,463
4358,463
3017,463
1261,463
4186,463
4799,463
3041,463
2478,463
4203,463
604,463
2878,463
423,463
3370,463
2555,463
4185,463
346,463
2088,463
4311,463
4453,463
603,463
926,463
721,463
2819,463
3972,463
3991,463
4666,463
431,463
2433,463
1730,464
961,464
4067,464
477,464
4897,464
1651,465
2008,465
