reviewerID,asin,overall,unixReviewTime
A1906RZITWT2K2,B00000016W,5.0,988416000
A1RX5ERL0QIZ3U,B00000016W,5.0,1176163200
A4BA2SSCQ2W56,B00000016W,4.0,1155168000
A19163222SFFGR,B00000016W,5.0,952300800
AZDVOFC2MTIM5,B00000016W,5.0,1004659200
A3VT7VGDWCIYYQ,B00000016W,3.0,1285891200
A8CYS17WU9V1K,B00000016W,5.0,1285459200
A3CFORW4TMX9U,B00000016W,5.0,1398643200
A29COAL60SB48B,B00000016W,4.0,1120608000
A2C9JTFW6KNB4I,B00000016W,5.0,1134259200
A13E0ARAXI6KJW,B00000016W,5.0,1096675200
A12332BWHBJ1T8,B00000016W,5.0,1243123200
A2B4IFORHECQ8Y,B00000016W,5.0,1171324800
AXFI7TAWD6H6X,B00000016W,5.0,994032000
AQMY8L2EONMXO,B00000016W,5.0,1358380800
AZ35DRA4V3Q3T,B00000016W,5.0,972000000
A26NLSTT75FMJM,B00000016W,3.0,1172016000
A2C7BOQVFH1HLE,B00000016W,4.0,1334880000
A2BO41VARYGTAC,B00000016W,5.0,999648000
A2HWD9PTM7RBXN,B00000016W,2.0,979948800
AICRDGOQ9KCVA,B00000016W,5.0,954720000
A13OD50LTDL2CQ,B00000016W,5.0,1123891200
AYOO12C9Y2T95,B00000016W,5.0,1111104000
A1GHW4SIJEVQQU,B00000016W,5.0,1204761600
A2BLITJITO97N5,B00000016W,5.0,992995200
A22VNXHU6IZ5MT,B00000016W,5.0,1073174400
A21PISUDSXS9AU,B00000016W,5.0,1060214400
A12R54MKO17TW0,B00000016W,5.0,1322179200
A3DXVYD2TQHWGD,B00000016W,4.0,1139356800
A1GPGBHBI6T2HJ,B00000016W,5.0,995500800
A2HC9FIZ4OVF0O,B00000016W,5.0,994377600
ARWFZ5QJI051S,B00000016W,5.0,1220400000
A36CUVZ2FD4SOO,B00000016W,5.0,1023321600
A2ZX0H0BM1RJ01,B00000016W,4.0,1161907200
A1TGCU5CZF9LKA,B00000016W,5.0,1323648000
A2INX8B6VXUVW6,B00000016W,5.0,1107734400
A25CQTB313XDWO,B00000016W,5.0,988848000
A3SV72ZAHH2IDH,B00000016W,4.0,1117843200
A3OO5ZH1EFWNS4,B00000016W,5.0,1133222400
A3DL686B8JEM8A,B00000016W,5.0,1110326400
A2D9IEFJGB483Q,B00000016W,5.0,997401600
A13EUSV15UDAUG,B00000016W,5.0,957744000
AEHVPBNCQ3VMX,B00000016W,5.0,1170028800
AGKPTMTR3UX1R,B00000016W,5.0,1144800000
A1ODZ7SDUPEGNK,B00000016W,3.0,998438400
A1HY4CVW8K1QFQ,B00000016W,5.0,1073520000
A2NQUGGYM0DBM1,B00000016W,5.0,1126915200
ASSCA9IS0GWF5,B00000016W,5.0,1190851200
A1N643TZ48RPG7,B00000016W,1.0,1080604800
A11ED8O95W2103,B00000016W,5.0,1145750400
A2AOZQ3WTNVVOK,B00000016W,5.0,1130630400
AOYLVUVF5VZTU,B00000016W,5.0,1143417600
A3LJ0OBQU01LCL,B00000016W,5.0,1006300800
A3CG7SQ6DA5YOC,B00000016W,5.0,945734400
AHN34TYB15NWF,B00000016W,5.0,1184371200
A22DKBJRTMY7UK,B00000016W,5.0,972691200
A18IZ5QX2PRB3C,B00000016W,5.0,1109808000
A3Q83VI243WI7U,B00000016W,4.0,1072051200
A2SYP47BL4TP9Q,B00000016W,5.0,1223596800
A1X4JO8EJ1U5BR,B00000016W,5.0,1003536000
A34Y1FT0MTD7C9,B00000016W,3.0,1207440000
A1N7TI8FDNROIM,B00000016W,3.0,955238400
A2UR38SZPVA07I,B00000016W,5.0,1214006400
A30CJW1RNUHMN6,B00000016W,5.0,1167955200
A3JM25YVLEE318,B00000016W,5.0,1127260800
A28FIW7ASYS1JY,B00000016W,5.0,1097971200
A1KBQK0AHXY9PE,B00000016W,3.0,1060387200
A32XSKO7TOI0BH,B00000016W,4.0,1272153600
AQ4EDJDXBJUC7,B00000016W,5.0,1224374400
A1GN8UJIZLCA59,B00000016W,5.0,987120000
A2LR32KJUKWW4N,B00000016W,3.0,1334534400
A3C3VPRXPGCGU8,B00000016W,5.0,999043200
A1SFRUEEWK1AZU,B00000016W,5.0,993081600
A2EY3OVGI9CGAV,B00000016W,5.0,968976000
A1I2UJI3NCR93N,B00000016W,5.0,998697600
A3QTSCTRZF3VGY,B00000016W,5.0,1080777600
A3GK9LT41X73NC,B00000016W,5.0,1007856000
A2162NFEC5ZSDQ,B00000016W,5.0,1326499200
A2T56GQUI065HL,B00000016W,3.0,1030665600
A13IKSGDYNBNQS,B00000016W,5.0,1192665600
A2RFG9LI7JDILS,B00000016W,5.0,1170201600
A3A4ZAIBQWKOZS,B00000016W,5.0,1307232000
A3VXBO4QQX3ZG8,B00000016W,5.0,1232841600
A3RSO2MXIZA9EB,B00000016W,5.0,1177286400
A1XY7JL7CM85UU,B00000016W,5.0,1122768000
ATLZNVLYKP9AZ,B00000016W,5.0,1241136000
A2NX2Y25HTASJ6,B00000016W,5.0,1363737600
A195PCNYWRB75,B00000016W,5.0,1306627200
A1IM23VVIS7CFL,B00000016W,5.0,958089600
A2WBI98LKKLHYR,B00000016W,5.0,1110412800
A23LCEFE2BWE5F,B00000016W,5.0,1084406400
AQP1VPK16SVWM,B00000016W,5.0,1239408000
A4UKBG3M5U5TI,B00000016W,4.0,1023667200
A23IOPI0D1OG7V,B00000016W,5.0,994464000
A295P2KZIWUAWI,B00000016W,5.0,1070150400
A6ZFJ8498XEV1,B00000016W,4.0,944265600
A29ZFGK1WJZ873,B00000016W,5.0,1050105600
A1F9JGQSY6GQQ8,B00000017R,5.0,1237507200
AGHJ9BMVMGIOL,B00000017R,4.0,1141689600
A27CFNHYZG6WS8,B00000017R,5.0,994809600
A2JL33MZDNV3PW,B00000017R,5.0,1000771200
A3U3PA6J2XOVFK,B00000017R,5.0,1369440000
A3HEM1WWXXLOUL,B00000017R,4.0,1062028800
A2C7BOQVFH1HLE,B00000017R,3.0,1131235200
A8IFUOL8S9BZC,B00000017R,3.0,1238976000
A2KTHPGHWB8BUU,B00000017R,5.0,1005091200
ASSCA9IS0GWF5,B00000017R,5.0,1185667200
A2R6RA8FRBS608,B00000017R,5.0,1182124800
A2NYK9KWFMJV4Y,B00000017R,5.0,1395619200
A2HW6URUDFZ0Z9,B00000017R,5.0,1046649600
A2E3IB2ZHJ7QXJ,B00000017R,4.0,1239580800
A2ZQXJD7YUIEHB,B00000017R,5.0,900460800
A1L1VZ854S2FB2,B00000017R,5.0,1352332800
A387YLO8B1CCB8,B00000017R,5.0,973123200
A2JA7C0WEMB1M7,B00000017R,5.0,1028332800
A154FM86RLI348,B0000001P4,5.0,1175904000
A1TU1CK2R53CEF,B0000001P4,5.0,1364860800
A3LZGLA88K0LA0,B0000001P4,5.0,1330387200
A31U2QT7SAL7K,B0000001P4,5.0,1041379200
A2UI2GW70Q8EXA,B0000002HZ,5.0,949017600
A27LMYOUM86WHY,B0000002HZ,5.0,1037750400
A36EW68H08UOCS,B0000002HZ,4.0,1088121600
A2XV5LRO3DXNHO,B0000002HZ,4.0,1359849600
A2U49LUUY4IKQQ,B0000002HZ,5.0,1081468800
A2UI2GW70Q8EXA,B0000002J9,5.0,958953600
A27LMYOUM86WHY,B0000002J9,5.0,1037750400
A36EW68H08UOCS,B0000002J9,5.0,1088121600
A2XV5LRO3DXNHO,B0000002J9,4.0,1359849600
A2U49LUUY4IKQQ,B0000002J9,5.0,1072051200
A2UI2GW70Q8EXA,B0000002JR,5.0,958953600
A2BO41VARYGTAC,B0000002JR,4.0,975196800
A155TMD8SHLSC,B0000002JR,5.0,1152576000
A27LMYOUM86WHY,B0000002JR,5.0,1037750400
A36EW68H08UOCS,B0000002JR,5.0,1088121600
A2XV5LRO3DXNHO,B0000002JR,4.0,1359849600
A2U49LUUY4IKQQ,B0000002JR,5.0,1071360000
A2DIWGD35DLHWN,B0000002JR,5.0,1360972800
A2MB5XC5QP3WBW,B0000002JR,5.0,986860800
AYUVUWX0DECY9,B0000002ME,5.0,1155513600
A1TIQNQJZ2LDNW,B0000002ME,5.0,1403136000
A1906RZITWT2K2,B0000002ME,3.0,992131200
A3RC3AK8UN89I9,B0000002ME,5.0,998784000
A2BO41VARYGTAC,B0000002ME,5.0,981849600
A1FML9FCUPV6TI,B0000002ME,5.0,1029196800
A2BRSYSJO4L7VV,B0000002ME,5.0,1055289600
A27LMYOUM86WHY,B0000002ME,5.0,1037750400
A1EX5SK2PD0XLC,B0000002ME,2.0,1288483200
A36EW68H08UOCS,B0000002ME,5.0,1088121600
A2XV5LRO3DXNHO,B0000002ME,4.0,1359849600
ANBT9T1QKC662,B0000002ME,5.0,1094515200
A2U49LUUY4IKQQ,B0000002ME,5.0,1046304000
A1RJD10TTI568L,B0000002ME,5.0,962064000
A4UKBG3M5U5TI,B0000002ME,5.0,1099008000
A1PMUOCK4V0R2Y,B0000002ME,5.0,1025654400
AELL37SY6YIYO,B0000002O5,5.0,955497600
A7084I62A648H,B0000002O5,5.0,1043280000
A1EVIN8VVZE0L2,B0000002O5,5.0,1001548800
A39RJX5CACOOIY,B0000002O5,5.0,1392422400
A2BO41VARYGTAC,B0000002O5,5.0,980899200
A2BRSYSJO4L7VV,B0000002O5,5.0,1079308800
A27LMYOUM86WHY,B0000002O5,5.0,1037750400
A36EW68H08UOCS,B0000002O5,5.0,1088035200
A3NM4O7AQWYN2,B0000002O5,5.0,914457600
A2XV5LRO3DXNHO,B0000002O5,4.0,1359849600
A1XP7P3X9MRE5H,B0000002O5,5.0,1190332800
A11HB3LYLIQNZP,B0000002O5,4.0,1382054400
A3QMJMTLJC34QC,B0000002O5,3.0,1294531200
A5A2QE6NECFR5,B0000002O5,3.0,1357862400
A2TC5QDBYCJITD,B0000003S0,4.0,1377302400
ASD8JA3IBRIKJ,B0000003S0,5.0,1268611200
A2DJYERRIH5C8T,B0000003S0,3.0,1380931200
A1TOFOOLB07QXX,B0000003S0,5.0,1379635200
A2VX7FLDKIQFV9,B0000003S0,5.0,1110153600
A2K8BXXZXC523K,B0000004TW,5.0,1298505600
A3VBVES8IYR5ZJ,B0000004TW,5.0,1302134400
A1YC6AHVLLD7UK,B0000004TW,5.0,1062115200
A3AULUO1X4XON7,B0000004TW,4.0,1118188800
A1MND3QHN446KD,B0000004TW,4.0,1372982400
A256JOUD8X0J7R,B0000004TW,5.0,1307923200
A32JXG7CMQWX0F,B0000004TW,5.0,1155427200
A11L90R7RWJA8H,B0000004TW,5.0,1238112000
ASSFVET2QUA5I,B0000004TW,5.0,1028764800
ACVFTS9X2MKJ8,B0000004TW,5.0,1285718400
A2EW0I9JZ1C45U,B0000004TW,5.0,1378425600
AZ39SOZT3NZQU,B0000004TW,5.0,1142294400
A1MMT81GKL43LV,B0000004UM,5.0,1185753600
AX94XE2KY5WK4,B0000004UM,5.0,1116806400
A1B5UQMA7J3F53,B0000004UM,5.0,1156896000
A2EOXFV4UDXIYR,B0000004UM,4.0,1378598400
A27RIWPJMP3XYD,B0000004UM,5.0,1152576000
A2JYNMI72AZCPS,B0000004UM,5.0,946252800
A2NIQDDCSZD5GI,B0000004UM,4.0,1060819200
APEOO1ATR5VHB,B0000004UM,5.0,1180915200
A24FJGOH96X75A,B0000004UM,5.0,1310774400
ADCFUY7WTZA6A,B0000004UM,5.0,1123113600
A2AKFJOWF71WGV,B0000004UM,5.0,1099094400
A3H2IG3R802CJY,B0000004UM,5.0,1038528000
A9Q28YTLYREO7,B0000004UM,5.0,953337600
A1TJEQR04YNNIH,B0000004UM,5.0,966988800
AHMAQXXYIR6DK,B0000004UM,5.0,1088553600
A28FWE3UF0HQ5K,B0000004UM,5.0,1123545600
A13EHGWL2EFJOD,B0000004UM,5.0,1111622400
A373KGHJIJWJCP,B0000004UM,5.0,909964800
A1UQQ995IUT7VT,B0000004UM,5.0,1081987200
A2EOXFV4UDXIYR,B0000004UO,3.0,1379894400
A2BXKQ33DQFFR3,B0000004UO,5.0,1379548800
AWNVGGJEL9NZP,B0000004UO,5.0,1208390400
AVHCWL9AHLEL9,B0000004UO,5.0,964396800
A3W0POMI33YQXQ,B0000004UO,5.0,1026777600
A3K1JCIS6NV1NQ,B0000004UO,5.0,999648000
A3C6ZCBUNXUT7V,B0000004UO,4.0,1202688000
A2MGMBB5F9NED,B0000004UO,5.0,1095897600
A3LA5EHF2WWNFK,B0000004UO,5.0,1121558400
A17HRDEIR64ELW,B0000004UO,5.0,1027382400
A2BXKQ33DQFFR3,B0000004UU,5.0,1379548800
A3G10NPD661EQD,B0000004UU,5.0,1136592000
AWNVGGJEL9NZP,B0000004UU,5.0,1208390400
A3C6ZCBUNXUT7V,B0000004UU,4.0,1179187200
A1JBVQQ9Q91BWY,B0000004UU,3.0,1375056000
A2MGMBB5F9NED,B0000004UU,5.0,1095897600
A3LA5EHF2WWNFK,B0000004UU,5.0,997401600
A16PEJRK9WCIKI,B0000004UU,5.0,1079654400
AB2AQMK9PCWWX,B0000004UU,5.0,949276800
A3HU0B9XUEVHIM,B0000004VK,5.0,1347235200
A1IKOYZVFHO1XP,B0000004VK,5.0,1109116800
A3ISIE9TD3IMC4,B0000004VK,5.0,978998400
A299AG3O394X32,B0000004VK,5.0,1339372800
A15YPJLKLZS0MK,B0000004VK,2.0,1243900800
AORCXT2CLTQFR,B0000004VK,4.0,1385251200
A1GN8UJIZLCA59,B0000004VK,4.0,1336003200
A1IKOYZVFHO1XP,B0000004VN,5.0,1109116800
A3ISIE9TD3IMC4,B0000004VN,5.0,978998400
A1GN8UJIZLCA59,B0000004VN,2.0,1336003200
A2LNEZD3YBO12O,B0000004VN,5.0,1099699200
A1IKOYZVFHO1XP,B0000004VW,5.0,1109116800
A3RNC9BGR4J1ZF,B0000004VW,5.0,1076630400
A2VMT89TCSF105,B0000004VW,4.0,1281139200
A2P49WD75WHAG5,B0000004VW,4.0,1107216000
A1OQ4P7WEQQERS,B0000004VW,4.0,1394150400
A37JDICAXMZ2AZ,B0000004VW,4.0,1096848000
A3HETHW2XD3DWH,B0000004VW,5.0,1059264000
ACIBQ6BQ6AWEV,B0000004VW,4.0,1107561600
A16CZRQL23NOIW,B0000004VW,5.0,1218585600
A3SV72ZAHH2IDH,B0000004VW,5.0,1209859200
AKNSC7IXWEYLA,B0000004VW,1.0,1195430400
A3R75H3IPPC2UX,B0000004VW,5.0,1358380800
A9Q28YTLYREO7,B0000004VW,2.0,949017600
A1RJD10TTI568L,B0000004VW,4.0,1067212800
A399SO086AGFJ7,B0000004VW,4.0,949017600
A1WWDFQ8HSKT0,B0000004VW,5.0,1019520000
ASDPTCEGEINUZ,B0000004VW,5.0,1358208000
A1MMT81GKL43LV,B0000004X1,5.0,1185753600
AYPCUQS6ARWFH,B0000004X1,5.0,1172880000
A9Q28YTLYREO7,B0000004X1,5.0,958176000
A175TPTHMNS7S4,B0000004X1,5.0,1169424000
A373KGHJIJWJCP,B0000004X1,4.0,911088000
A1LQIGGUB7R6JS,B0000004X1,2.0,975888000
A23IOPI0D1OG7V,B0000004X1,5.0,1012176000
AGEIT17HENDIS,B0000004XH,5.0,1229644800
A7SSCDSCM4PXF,B0000004XH,5.0,978393600
A2DB9LVEZRDMEY,B0000004XH,5.0,961113600
A3PGGPL7FM9F81,B0000004XH,4.0,1078704000
A7YJTD4YOV9GN,B0000004XH,5.0,1183766400
A1Z5TNULKBBUQ2,B0000004XH,5.0,1045353600
A11NKZ57YSELZC,B0000004XH,5.0,995587200
A1EYYHM5R678I4,B0000004XH,5.0,1397001600
AQLJ566RYMQ2M,B0000004XH,5.0,953424000
A16KCH578FG4B4,B0000004XH,5.0,1036368000
A1ZPZNULFUAU2D,B0000004XH,4.0,1022544000
A1KCAB6A5E93IE,B0000004XH,4.0,985478400
A2ETZ7GF5B1712,B0000004YB,4.0,1194480000
AVHCWL9AHLEL9,B0000004YB,5.0,962150400
A25YDEYC7FIJKY,B0000004YB,5.0,1318550400
A3C6ZCBUNXUT7V,B0000004YB,4.0,1131753600
A2Y1SCM930PZI7,B0000004YB,5.0,1149724800
A175M0WRRFPBK9,B0000004YB,5.0,1129075200
A2ETZ7GF5B1712,B0000004YH,5.0,1214352000
A32EDSKLEUZ3Y7,B0000004YH,4.0,1094515200
A23F0RW1RUBBDF,B0000004YH,5.0,1122854400
A25P6DY6ARTCGZ,B0000004YH,5.0,1063843200
APEOO1ATR5VHB,B0000004YH,5.0,1180915200
ADCFUY7WTZA6A,B0000004YH,5.0,1155168000
A17OH2QDO7MU8C,B0000004YH,5.0,1207094400
A20EQCMAGDU0J0,B0000004YH,5.0,1148860800
A8SCX6VUTE05H,B0000004YH,5.0,1177286400
A373KGHJIJWJCP,B0000004YH,4.0,908150400
A1LQIGGUB7R6JS,B0000004YH,1.0,1028073600
A3GSJO0R2RSU3Z,B0000004ZO,4.0,1127433600
A2ETZ7GF5B1712,B0000004ZO,4.0,1375401600
A3W0POMI33YQXQ,B0000004ZO,5.0,1058572800
A3C6ZCBUNXUT7V,B0000004ZO,4.0,1117497600
A330K1NZBFVCO2,B0000004ZO,5.0,1128816000
A3S2OGSY4017AM,B0000004ZO,5.0,918604800
A14W1VNMMYLWND,B0000004ZO,5.0,1232323200
A37SJW7702XDTO,B0000004ZO,5.0,947376000
AD65VRJZIUKKV,B000000504,5.0,1109030400
A13ZCL7UXEDF14,B000000504,5.0,1305936000
A3C6ZCBUNXUT7V,B000000504,4.0,1099353600
ADCFUY7WTZA6A,B000000504,5.0,1130025600
A35PW54S1FX8B7,B000000504,5.0,1121385600
A3H2IG3R802CJY,B000000504,5.0,1021680000
A8KW38D8PQ2AV,B000000504,5.0,1096848000
AX94XE2KY5WK4,B000000509,5.0,1217203200
A1B5UQMA7J3F53,B000000509,5.0,1156896000
A2EOXFV4UDXIYR,B000000509,3.0,1378598400
A2ETZ7GF5B1712,B000000509,4.0,1222560000
A23F0RW1RUBBDF,B000000509,5.0,1122940800
A1POGYGC5C99W5,B000000509,3.0,1108857600
A3RQEAVR8IH854,B000000509,5.0,1307318400
AISD7WNNE6POG,B000000509,4.0,1201392000
APEOO1ATR5VHB,B000000509,5.0,1180915200
A24D4ND2K1TEOA,B000000509,3.0,1130371200
ADCFUY7WTZA6A,B000000509,5.0,1123027200
A35X2PW5PG3IBK,B000000509,5.0,1126828800
A2AKFJOWF71WGV,B000000509,5.0,1095033600
A17OH2QDO7MU8C,B000000509,4.0,1208304000
A175TPTHMNS7S4,B000000509,5.0,1157932800
AY30ELGA079AS,B000000509,5.0,1111536000
A2MGMBB5F9NED,B000000509,5.0,1096761600
A373KGHJIJWJCP,B000000509,5.0,908150400
A3KENOAUKTWZJL,B000000509,5.0,1376092800
ALII89JQW1EML,B000000509,5.0,1356739200
A1RUS4H3HSL5IB,B000000509,5.0,1180742400
A26T99FS1D4JMI,B000000509,5.0,948844800
A1UQQ995IUT7VT,B000000509,4.0,1081987200
A2QQ5O2TFZPTIH,B000000509,5.0,1144108800
AVV5JGLBZERCM,B00000050N,5.0,1355529600
A2ETZ7GF5B1712,B00000050N,4.0,1186790400
A1KDEDXOWABBQ6,B00000050N,5.0,1036454400
A3W0POMI33YQXQ,B00000050N,5.0,1067990400
A3C6ZCBUNXUT7V,B00000050N,5.0,1117843200
A330K1NZBFVCO2,B00000050N,5.0,1124582400
A14W1VNMMYLWND,B00000050N,5.0,1142899200
A37SJW7702XDTO,B00000050N,5.0,947894400
A2ETZ7GF5B1712,B00000050R,5.0,1166400000
AD65VRJZIUKKV,B00000050R,5.0,1121558400
A25YDEYC7FIJKY,B00000050R,5.0,1267142400
A3C6ZCBUNXUT7V,B00000050R,5.0,1132099200
ADCFUY7WTZA6A,B00000050R,5.0,1159574400
A2WRWK0ARXOFSZ,B00000050R,5.0,1203379200
A3H2IG3R802CJY,B00000050R,5.0,1037491200
A1B8P3343KRXI9,B00000050R,5.0,1051833600
A175M0WRRFPBK9,B00000050R,5.0,1129248000
A14W1VNMMYLWND,B00000050R,5.0,1179187200
A3HU0B9XUEVHIM,B00000050T,5.0,1267228800
A3RNC9BGR4J1ZF,B00000050T,5.0,1086480000
A1R6DCPZV6NA13,B00000050T,5.0,1110153600
A3CSQB7Q90KMAD,B00000050T,5.0,1085961600
A3AXPRN8DKGTTB,B00000050T,5.0,1100995200
A1T28R6S3KXZFN,B00000050T,5.0,1124496000
A461VTLW9G9YB,B00000050T,5.0,1073260800
A3PCTD8QM1BIXI,B00000050T,5.0,1165622400
A1HFVQZIDK7UUD,B00000050T,5.0,1067817600
A28FNKCGFS03VL,B00000050T,4.0,1193702400
A12CBUR8QGQ5UP,B00000050T,4.0,1217376000
AVSIE8TU2GG2D,B00000050T,4.0,933638400
A2K150EBPF8LT7,B00000050T,5.0,1025308800
A3FF5BT9REK6Q3,B00000050T,5.0,1014854400
A1174D8Q9S455C,B00000050T,5.0,994118400
A3C6CZC2JP67VK,B00000050T,5.0,1133222400
A141XAG09QATRB,B00000050T,5.0,1090108800
A3PEA03R5QDAE8,B00000050T,5.0,1125705600
A1UEST9HYD2IHS,B00000050T,5.0,893721600
A3SV72ZAHH2IDH,B00000050T,5.0,1142208000
A19Y5OYF8N3R3L,B00000050T,5.0,1294185600
A2JZ713R68RK6H,B00000050T,3.0,1189987200
A2MYUNF7390CVO,B00000050T,5.0,1078617600
A1IO370KIVCPAP,B00000050T,5.0,1100649600
AKSHBJ6MNFRBV,B00000050T,5.0,1373587200
AJK5WHV1GW941,B00000050T,3.0,1128297600
A9Q28YTLYREO7,B00000050T,5.0,944352000
A2PCF9XDAX3CVC,B00000050T,4.0,1066348800
AJMU8VVFKMZI4,B00000050T,4.0,1140912000
A2QHZPNBXICYGZ,B00000050T,5.0,967507200
A8SCX6VUTE05H,B00000050T,4.0,1234310400
A2LNEZD3YBO12O,B00000050T,3.0,1096761600
