reviewerID,asin,overall,unixReviewTime
AI0LH1EOW7LY9,0002570130,4.0,1377388800
A1RHP5S8Z69AYN,0002727463,5.0,1234742400
A1K5F39Q4UPUXW,000612609X,4.0,1354060800
AN9TLUKFAJHP8,0006162592,5.0,957657600
A2B6RRW1XS7X6R,0006162649,5.0,1401753600
A2O2DLSQ7MOYOP,000616823X,3.0,1399161600
A5BMGP7SXJCR6,0006171044,3.0,1374364800
A1WCEB1LI80H6G,0006176909,5.0,1402444800
A15DE81MG2UDJ4,0006176909,4.0,1396483200
A3BNR7L140X6HX,0006353282,5.0,1377388800
A2ITEMEL0DTX8A,0006388515,4.0,1045785600
A1PCFCK4UG2GX1,0006392202,3.0,1144540800
A1H1UNICL2UW4D,000639325X,3.0,1121040000
A3L70FAOGPU526,000647019X,1.0,1007769600
A2ITEMEL0DTX8A,000647019X,3.0,1230768000
A2ITEMEL0DTX8A,0006470238,5.0,1236470400
A2RI9HYNFYZAIP,0006479677,5.0,881452800
A2SMI5K1SLWKHO,000648204X,4.0,1397260800
AIIMB8EFSCX7J,0006485944,5.0,1059091200
A386CNLWZUF3EH,0006485944,4.0,1398124800
A1RECBDKHVOJMW,000649885X,5.0,1235433600
A1MGNXAD4YWJ7I,0006499945,2.0,1244764800
A349UTEESYZUQB,0006499945,5.0,1352246400
A286UCNZKNPX57,0006511252,5.0,1329609600
AD1JHVVAHUAEY,0006511252,5.0,1368403200
AUE0TF0H14KVN,0006511252,5.0,1190764800
A2PWUIQG57O1AZ,0006512070,4.0,1089244800
A26LU4XR9PSL74,0006514006,5.0,1334448000
A2PWUIQG57O1AZ,0006514006,5.0,1182902400
A5H8NA5CJ0FK4,0006514006,4.0,1126483200
A3TMHVIYSGNDFY,0006514006,5.0,1387584000
AYUX8VUJ0YS99,000651412X,4.0,1051747200
A2PWUIQG57O1AZ,0006514219,5.0,1046822400
A3RGP16ER24VTD,0006514642,3.0,1398816000
AJ7EJ6ULZC4JH,0006514774,3.0,1357171200
A24TC2TKXVTNNC,0006530702,5.0,1025827200
A30UWBHC4QL4JT,0006530702,5.0,1310515200
A2DEBYSW5LGFRS,0006548369,5.0,1280793600
A3T7MC28NFTYCH,0006550339,5.0,1149465600
A2PWUIQG57O1AZ,0006550436,4.0,1008547200
A3TGNIQ0R3V6L7,0006550436,5.0,984009600
A2BGMVBR7VOW25,0006550436,3.0,1051488000
A28MK34H491W2U,0006551807,2.0,1318377600
ACRZ6I929IFWF,0006551807,5.0,1065484800
A5H8NA5CJ0FK4,0006551807,4.0,1118016000
A27WVZVOLUMQMN,0006551807,5.0,1073692800
ATOSO54HJBLBG,0007100450,5.0,1346284800
A3KIIUB6PTA1EZ,0007103417,4.0,1186876800
A2BSGZORLXYHPI,0007107927,3.0,1180742400
A3D6CWHMX72M0F,0007107927,5.0,1306800000
AWZLLH8PG71C6,0007115865,5.0,1362700800
A73YZ9WY40Y0U,0007118899,4.0,1399593600
AIZTK5FW1MXB0,0007120699,5.0,1357948800
A1W415JP5WEAJK,0007124015,5.0,1254614400
A1WKOHXRSXONOR,0007124015,4.0,1360627200
A18PZ0OXQU3X2Z,0007124015,3.0,1028937600
A3Q8QHOIRF0HXP,0007124015,5.0,1383955200
A2XQ7YT2QBGQS5,0007124015,5.0,1386374400
A3L70FAOGPU526,0007124015,4.0,1007769600
A175G1333RLTIR,0007124015,5.0,1296691200
A3B1887J9SXKIW,0007124015,5.0,1370822400
A14PYQAAD9HXO5,0007124015,3.0,1367107200
A1I15CZ8KOVPDF,0007124015,5.0,1362787200
A3I78ZF883G40F,0007124015,5.0,1355184000
A2DDTGQ241VWNQ,0007124015,5.0,996451200
A3K5LUTSHFHJ2P,0007124015,5.0,1300492800
A15DLG41650O0X,0007124015,3.0,1181692800
A35NU4NMY0EU6X,0007124015,5.0,1358726400
A1YHQ1JWEJK6BI,0007124015,5.0,1037232000
A1XMEHQVB7M0YO,0007126409,4.0,1392076800
AZ9YQCI92ZCP8,000712774X,4.0,1340496000
A8QIOZKTSQPYE,000712774X,5.0,1400976000
ARLXLVBUQGMMN,0007136838,5.0,929577600
A3RGP16ER24VTD,0007147295,4.0,1398816000
A2PWUIQG57O1AZ,0007147295,5.0,1201478400
A5H8NA5CJ0FK4,0007147295,4.0,1144022400
AOTRWWEIYUFGN,0007148976,5.0,1241481600
A1T2RSN68LLJE3,0007149042,5.0,1189555200
AITIU2DG1MM4A,0007149530,5.0,1279756800
AITIU2DG1MM4A,0007149824,5.0,1281830400
A1UUGMPRW0QZJ6,0007149824,4.0,1386028800
A3H7OMXOMSOK53,0007155417,5.0,1126828800
A2SU0F8DZS0OD7,0007155417,4.0,1125100800
AUWS4WEQ3GS53,0007156618,5.0,1290297600
A27ZOCD5B63Y0P,0007157150,5.0,1339632000
AO1KNS5S8VTL5,0007158505,5.0,1360368000
ATC2R165VTIGS,0007158505,5.0,1394668800
A3MBTITH7V1XU6,0007158505,5.0,1387670400
A2E8NLJSSWUCMH,0007158505,5.0,1334620800
A33IB1T1Z3OA1K,0007163223,4.0,1360368000
A325RWA8LHK2QJ,0007167040,5.0,1071100800
A19U3H5D1QRB17,0007167040,5.0,1057881600
ADFBBOBH0YWW,0007171684,5.0,1376697600
A3C6XYJX0H198U,0007171684,5.0,1393718400
A3C1IS2BU07QNO,0007171684,5.0,1370217600
AY0KBA5TIFXNZ,0007171684,5.0,1116547200
A67RX1YXRB8P0,0007171684,5.0,1003276800
A2H8UV60TZGNDT,0007172826,5.0,1043625600
A1HU5VI75Z5B4H,0007173415,5.0,1107648000
A36E1WMU0OLNB9,0007173687,4.0,1384992000
A1YJMG0QJXZLD4,0007173687,5.0,1334448000
A206ZB0QYLO6X9,0007179731,4.0,1382400000
AIIQ1V5IK7SWE,0007181868,5.0,1335398400
A1R3808RUSTGOK,0007183518,5.0,1354060800
A2QX7Q3K8O43HE,0007189885,4.0,1182643200
A13MZEF0V72DWX,0007189885,4.0,1402704000
AJ7SKEX269O9U,0007189885,4.0,1339459200
A3PCR3D52G9GQ1,0007194161,5.0,1302307200
AKL13L1C36310,0007196091,5.0,1358294400
AD1JHVVAHUAEY,000719739X,3.0,1392422400
A3PCZKVZIXZ1WM,0007198876,5.0,1166313600
A1EA7VXIUZBYIK,000720311X,4.0,1330560000
A2QV6ACI5PS512,000720311X,5.0,1347840000
A3GS2SXHZULJIZ,0007204396,3.0,1178755200
A2PWUIQG57O1AZ,0007205236,5.0,963532800
A1I7QGUDP043DG,0007205236,5.0,1140048000
A33LLQYT7H0V9Z,0007205236,5.0,1139184000
A3BQGADID42G73,0007205236,1.0,940809600
AJ7SKEX269O9U,0007205236,5.0,1153353600
A3HOKCW170RONC,0007205236,2.0,1373068800
A2WRBHWXJQ20NT,000721278X,4.0,1369526400
A5H8NA5CJ0FK4,000721278X,4.0,1161648000
AZR2AL8T2R3BN,0007228023,4.0,1323216000
AOTRWWEIYUFGN,0007228023,5.0,1293408000
A3PCZKVZIXZ1WM,0007228023,5.0,1152748800
AITIU2DG1MM4A,0007228023,3.0,1149379200
A3VRI35VGLPJL5,0007230028,4.0,1106697600
A3Q7FIFOUOHKK2,0007230206,4.0,1392854400
A3QXDEIKM4HBE0,0007230206,4.0,1261699200
A187E64XBLANB9,0007230206,5.0,1274918400
A1RECBDKHVOJMW,0007230206,4.0,1258761600
ABVLAP1E9O1Q4,0007230206,1.0,1368316800
A3CVJSXMQJDBBV,0007230206,1.0,1345334400
A1TOX0LMDS8N3B,0007230206,2.0,1313280000
AITIU2DG1MM4A,0007230206,5.0,1356307200
A30S1HWK3QJNM2,0007231989,5.0,1394496000
A25X1ZK1W9J0W5,0007236360,4.0,1384128000
A19BOORN9FNWEG,0007244576,4.0,1369872000
A3911TATKQPGZ3,0007245742,4.0,1367020800
A3JJUCA6K4P31H,0007257546,4.0,1248307200
A28MK34H491W2U,0007260938,1.0,1299456000
A1W415JP5WEAJK,0007267622,4.0,1267401600
A1T9YSDAYS097M,0007267622,2.0,1260144000
AO5JC9AZRWV9P,0007267622,2.0,1371686400
A3O265XHPOVKEH,0007269854,5.0,1391990400
A328JM8TBFRN0Y,000727405X,5.0,1382140800
A1CO6WZ5EK6P4T,0007274572,5.0,1159488000
A1QP0Z4MOMJZSV,0007280998,4.0,1366156800
A2LG5EIPLQ8O5J,0007281447,3.0,1370044800
APIUDTGL7HY8Q,0007281447,5.0,1384300800
AQ6SJVPZ6P6DC,0007281447,5.0,1264550400
A32BNFVZ4V8JPD,0007281447,5.0,1257724800
A2P0A68O8XZFV4,0007285973,5.0,1351209600
A2HXX47TBU5U9H,0007296878,2.0,1377475200
A2RKI7RPP5CJMG,0007299540,4.0,1242259200
A323MND3MTFWEH,0007299540,5.0,1265846400
AN9TLUKFAJHP8,0007299540,5.0,1241308800
A32EW3CJ3TFQVY,0007299540,5.0,1329091200
A39OJ86B7JDPOE,0007300441,5.0,1381449600
A3T7UPIYQR68LA,0007312164,5.0,1305590400
APFZOD6YURK3G,0007325169,5.0,1316908800
A7DBXRWV0AOCY,0007327064,4.0,1371686400
A1EODUEWVKT1DK,0007327064,5.0,1404864000
AQVGMDDWZJV3C,0007327064,3.0,1373328000
AN9TLUKFAJHP8,0007327064,3.0,1367712000
AMAEWC0NKGVTD,0007327064,5.0,1369872000
A36E1WMU0OLNB9,0007327692,3.0,1297555200
A3UJRNI8UR4871,0007327692,4.0,1286236800
A1M78V7VKBGF8I,000733088X,5.0,1385337600
A29BJ9F8T3U5I8,0007332750,5.0,1276646400
AEBOT5630LWF8,0007336977,4.0,1403222400
A3EKK8EOSJH7UW,0007346549,5.0,1305763200
A13JBDME4SICGV,0007347073,1.0,1370995200
AV5U4LXFHYSF7,0007374755,5.0,1386460800
A3BSM1MMD6QHIP,0007382227,4.0,1307318400
A26PQSIN6SIGK0,0007386648,5.0,1395446400
AZR2AL8T2R3BN,0007386648,4.0,1394928000
AUWS4WEQ3GS53,0007386648,5.0,1366934400
A1XW5P81M8U61K,0007386648,5.0,1401840000
A38HDW1MVKMFU2,0007386648,5.0,1386374400
A286UCNZKNPX57,0007386648,5.0,1336694400
A364XQE4O5EG4X,0007386648,5.0,1397347200
A1GASBRJPUGG3J,0007386648,5.0,1372204800
AELF0PGDPUPNW,0007386648,4.0,1358294400
A30ZWCC1P038G7,0007386648,5.0,1393632000
A284FNLOWDC7AI,0007386648,5.0,1389398400
A1AJ2KZKDB0RK6,0007386648,4.0,1357257600
A1QEAUK0J2GR6V,0007386648,2.0,1402531200
A1WSKWJB67KE6Q,0007386648,3.0,1299715200
A1L8628Q7HXPZ1,0007386648,5.0,1402272000
A2P0A68O8XZFV4,0007386648,2.0,1403136000
A215P85W653CZV,0007386648,5.0,1291680000
A2609LRGUH3ZCL,0007386648,5.0,1385510400
A36JKA12EGMMQR,0007386648,5.0,1390953600
AIFTMTJ6JIGM0,0007386648,5.0,1311984000
A1QSJH34H7RMWJ,0007386648,5.0,1329955200
A1A2TKGUCFTR8L,0007386648,5.0,1371340800
A3JUAT4U3DFR9Q,0007386648,5.0,1381449600
A3S7CEC13LZSDK,0007386648,5.0,1401494400
A3UJRNI8UR4871,0007386648,5.0,1285632000
AP3B615GM191G,0007386648,5.0,1358899200
A2NKUSZ3NCUIVR,0007391595,4.0,1347148800
A1M7LJ05PS8OML,0007398557,5.0,1390953600
A3Q7FIFOUOHKK2,0007410956,4.0,1355270400
A2PFXRZUPC4ERE,0007410956,5.0,1359158400
A1I7QGUDP043DG,0007410956,4.0,1311206400
A1Z31PP4728JPC,0007410956,3.0,1312416000
A2SYL4EZ5UUZ4Z,0007410956,4.0,1325721600
ASYTET5S6XNL5,0007410956,4.0,1353974400
AHX9ZXU8Q9BRZ,0007410956,3.0,1373760000
A2KHKWYG99XQT7,000741949X,5.0,1404432000
A3NA90HNRKVG1N,000741949X,5.0,1404691200
A2V8CNJ5FAFKS6,0007420765,1.0,1382313600
A187JA7XRK26NP,0007423632,5.0,1328486400
A35BRZJMXR90JW,0007423632,5.0,1348444800
A2RDR5G65D9H84,0007423632,4.0,1361318400
A2DQOH0K1Q24B7,0007423632,5.0,1395532800
A2HXX47TBU5U9H,0007430590,5.0,1377475200
A3DKM0STAF66Z5,0007430590,4.0,1311811200
A2RISAOFNV9JUI,0007430590,4.0,1340150400
A2ZRFOHVQ7CBZ,0007430671,5.0,1366156800
AHBPV2WFNRWB1,0007430671,4.0,1401580800
AU7QDPW65E8S4,0007430671,4.0,1372809600
A2HQLH548HQQCB,0007430671,4.0,1377216000
A34XGY8I3LQZNX,0007436564,4.0,1359331200
A12WZ7912CORNR,0007436564,5.0,1369785600
A1MUKGBGKOZX12,0007438885,5.0,1368921600
A2IU1W4IUL917S,0007441290,4.0,1353801600
A1MIP8H7G33SHC,0007442637,4.0,1340582400
AQT89PM6QA5I5,0007442920,5.0,1390780800
A3I8SNE2JL2E78,0007442920,5.0,1338163200
A2SJF5YB8GS8OO,0007442920,3.0,1399939200
A1FC51XVAFC1QL,0007442920,4.0,1386633600
A6V1EHSAN0GUI,0007442920,1.0,1400112000
A28KWU1U4WM5PS,0007442920,4.0,1356825600
A311ONFNP6IH8C,0007442920,4.0,1388016000
A7OV58RX4K89O,0007442920,5.0,1396051200
A2P4C5M3BGOF00,0007442920,5.0,1399075200
A3DV4H8PVKB804,0007442920,4.0,1371600000
A3HMF9JQND98JN,0007442920,5.0,1383264000
A2OMUIMWUPZXVZ,0007442920,5.0,1371686400
A1S8J0TGL52PCM,0007442920,5.0,1368748800
A1HJLF2LDVNGK5,0007442920,5.0,1352937600
A3N9ZUF0UT0DHK,0007442920,5.0,1375833600
A3C1IS2BU07QNO,0007442920,5.0,1361059200
AWHX53K08GF0B,0007442920,5.0,1383436800
A2IGSEY5Q6J09R,0007442920,5.0,1391212800
AK5YFVEIVQYQ2,0007442920,2.0,1356048000
A3PVJRAPHOZYWT,0007442920,4.0,1382572800
A15RDGDH40H4UP,0007442920,2.0,1379376000
A273GVMDERLYJM,0007442920,5.0,1394150400
A2R0Y8W4QCI9Z4,0007442920,1.0,1350604800
A35IW2KZOFCZ2A,0007442920,5.0,1394582400
A153GMVYGKVOUU,0007442920,3.0,1393804800
A1TUB5JZJZ266Q,0007442920,5.0,1349136000
AQT89PM6QA5I5,0007444117,5.0,1391040000
A2K4QMCVITXEEP,0007444117,5.0,1385164800
A1FC51XVAFC1QL,0007444117,3.0,1387584000
AHPT3Y6ONP627,0007444117,5.0,1389484800
AUWS4WEQ3GS53,0007444117,5.0,1386028800
A178XM4D2S6XOS,0007444117,3.0,1384473600
A311ONFNP6IH8C,0007444117,4.0,1390003200
A7OV58RX4K89O,0007444117,5.0,1396915200
A1YVF4BFU88FBP,0007444117,5.0,1386115200
A3JDGQT7P9HL9S,0007444117,5.0,1387152000
A3N9ZUF0UT0DHK,0007444117,2.0,1382745600
A3C1IS2BU07QNO,0007444117,3.0,1402099200
AGWQ201WNHDVK,0007444117,1.0,1396483200
A3PCBFTXCW5ESF,0007444117,5.0,1388188800
AD5X89WO80EUP,0007444117,2.0,1382486400
A2X4H5LMAPT8K0,0007444117,3.0,1386460800
A2F1P6OQYQ7XJ0,0007444117,1.0,1384214400
A2IGSEY5Q6J09R,0007444117,5.0,1391385600
ARO8F2PMH0CMY,0007444117,5.0,1401321600
AU7IF19DAABAE,0007444117,5.0,1382918400
A3PVJRAPHOZYWT,0007444117,4.0,1382572800
A22HHNC3SYKA16,0007444117,4.0,1383004800
A273GVMDERLYJM,0007444117,5.0,1394150400
A3BSM1MMD6QHIP,0007444117,3.0,1384128000
A2DB29KQEX7UXQ,0007444117,5.0,1383523200
AITIU2DG1MM4A,0007446128,5.0,1329609600
A1EA7VXIUZBYIK,0007447094,3.0,1331337600
A2QV6ACI5PS512,0007447094,5.0,1347840000
A2Z2O4ZP7EWVWL,0007447868,4.0,1333065600
AX8J7SS4NNENO,0007447868,4.0,1153785600
A31F46SL73DQYG,0007447868,5.0,1133222400
A1BQT8BVYA1LY5,0007447868,2.0,1133222400
A3TMHVIYSGNDFY,0007447868,3.0,1397174400
A2TJM3OWGWHJ1B,0007447868,5.0,1404259200
AYAUREVX5SA30,0007447868,5.0,1395187200
A32YFO5IMJ33A2,0007447868,4.0,1208822400
A2GTRJ666IQFCD,0007447868,5.0,1384300800
A2YHDNI76WY8OO,0007448473,3.0,1346889600
A2BBBWAIRVTK2D,0007457146,2.0,1398211200
ARZPN613VM76R,0007462700,2.0,1385596800
A2N8RON1NT1N9G,0007467478,5.0,1403481600
AGYPP5QSV15OO,0007491271,5.0,1377216000
A3JOB4BZUXW5O0,0007491433,5.0,1404950400
A1KDPUAKBTYSYE,0007493754,5.0,1379808000
A2476MN3WPFTWM,0007493754,4.0,1377820800
A1DSAK1TEM4JWR,000750621X,5.0,1395446400
A1RECBDKHVOJMW,0007506236,4.0,1391558400
A3MUSWDCTZINQZ,0007506236,3.0,1389052800
AK5YFVEIVQYQ2,0007533322,2.0,1378512000
A2WS7OPGLLDK85,0007550197,4.0,1397865600
A1861ST0FN9SHH,0007550197,5.0,1397174400
A37DI6VAYJKCDI,000755589X,3.0,1368748800
AN4JM5A9SJN2X,000779021X,5.0,1367539200
A3JP48OETUVK70,0020209851,4.0,1005436800
AITIU2DG1MM4A,0020291922,4.0,1142121600
A3LB0ER0XW9Y2N,0020425651,5.0,1133913600
A1104SH03FMIIW,0020437501,5.0,1380931200
AUYL9M5GIJE1N,0020437501,1.0,1335916800
A3NO21X6KZ3RWF,0020452705,5.0,1393804800
A31L0HWWG3QFQ,0020519109,5.0,1141603200
AR8KWUF6QH3X1,0020519109,5.0,1303862400
A3VAXB8CDYY5BG,0020519109,2.0,1143504000
A1WMCX4CYZCYXE,002411510X,3.0,1231113600
A3L38AZQUJP7XR,0025174703,5.0,1372291200
A282FVGGVH2O9H,002542730X,5.0,1132531200
A294R0OL2SEFPU,0025853503,5.0,1327881600
A12IGQQOFSFXZC,0025853503,5.0,1391644800
A27AB3SVHV4A3D,0025853503,5.0,1253404800
ATF6DBX6OWHOE,0025853503,5.0,962755200
A1QEAUK0J2GR6V,0025853503,5.0,1362700800
A2J3D8REND7UD,0025853503,5.0,1384041600
A136RBTZFVE8UT,0025853503,5.0,1363910400
A1TWX4T4RD5DJK,0025853503,5.0,1343001600
A18PZ0OXQU3X2Z,0026009102,5.0,989798400
A3L70FAOGPU526,0026009102,5.0,1007769600
A1EHXQEV2GYADT,0026009102,3.0,936316800
A3MBTITH7V1XU6,0026009102,5.0,1387670400
A2ITEMEL0DTX8A,0026009102,4.0,1252627200
A27GP310AJR9JI,0026009102,2.0,1354320000
A3RKBHDMWYLRHJ,0026045702,5.0,1399248000
A3RDN9OW48WC6T,0026045702,5.0,1376006400
A1PNCRTST2NQRN,0026045702,5.0,1297728000
A2FBHX1KQUG56S,0026154609,4.0,1366416000
AQ4MNKXZV5HJM,0027109917,5.0,1392681600
AB8LMW6R020V5,0027109917,5.0,971136000
AOYXACKGB92WN,0027109917,5.0,1007510400
A3EDZCHN6IK23Z,0027136701,4.0,1280707200
A2BM0GT5P2NP29,0027180905,5.0,938649600
A1L6Q8E1PNMN2G,0027197107,5.0,1303084800
A1D3C9J5LXQASW,0028608135,3.0,1331769600
AURLBC4RRTXPE,0028612922,5.0,1134259200
A16CZHG4RL1W90,0028624114,5.0,1015977600
AIKVLU1HAV0ZQ,0028627393,4.0,1213228800
A2GSW7M3V1Z9PU,0028627717,5.0,1302480000
A31LAXV2HLITN6,0028629299,4.0,1124496000
A18KJU7LCHYLT0,0028631188,4.0,1238976000
A2ESA3MF6RXLTP,0028631234,5.0,1358208000
AIKVLU1HAV0ZQ,0028631803,5.0,1213920000
A3KZTEUNNB20OY,0028631919,1.0,1133308800
A22G9YSLLHXCZR,0028632028,3.0,1392508800
ALA77HERW2U0J,0028633873,5.0,1198627200
AV707G6E5PPGP,0028639456,4.0,1247011200
AGBRTPPIJT6UK,0028641388,4.0,1046908800
A2R4G2L7PSF1L3,0028643534,2.0,1167177600
A5BMGP7SXJCR6,0028644166,3.0,1317168000
A2JRYREBB07VR8,0028740637,5.0,1355788800
A2JUB3UTMCW4U3,0028741013,1.0,1054166400
A2HW33PQSRHLNO,0029023807,5.0,1004313600
A6KC62CITSUA8,0029046564,4.0,995328000
A30UWBHC4QL4JT,0029227968,5.0,1310256000
A1OGBY9PR9I4HX,0030073227,5.0,1316131200
A22H6FZ8RI24U4,0030149061,5.0,1184457600
A3V59F3SXVQP1P,0030554624,5.0,1387065600
AI6JF8PFIK52P,0030554624,4.0,1140134400
A2BH9W9ARNJXPH,0030565812,3.0,1376352000
A11TYILTAFKPR3,0030565812,5.0,978480000
A3IQYVBQXZ7GXW,0030574862,5.0,1404864000
A2WRBHWXJQ20NT,003061368X,5.0,1369526400
A3JOODBOOT18VO,0030615534,5.0,1158883200
A386CNLWZUF3EH,0030615534,5.0,1387152000
A3JJUCA6K4P31H,0042990106,4.0,1208908800
A29KHZBRZEPHAR,0048230782,5.0,1403913600
A2LT2CJI9HWX0Q,0060000244,5.0,1330646400
A2JGQ8BODXFO8C,0060000732,5.0,1203897600
ABHGPN4LQ19P5,0060002484,5.0,1136764800
A1CB8PFS88MPID,0060004533,5.0,970099200
AJ2JMEYZ83YA5,0060004878,3.0,1400630400
A2PWUIQG57O1AZ,0060005548,4.0,1122163200
AGWN2LMEAT3JH,0060005696,4.0,1250121600
A3BQGADID42G73,0060005777,3.0,943315200
A38ZMAL284WIQK,0060005777,5.0,1397347200
AMR8UULVJV76H,0060006331,5.0,1357862400
A2DEBYSW5LGFRS,0060006641,5.0,1015286400
A1KYPBC73SIHFH,0060006765,5.0,1089417600
AITIU2DG1MM4A,0060006927,4.0,1116633600
A3NIS481IHMJ8S,0060008768,2.0,1108339200
A3G97LF8OF3CD1,0060009241,5.0,1337472000
A2G0NMVC3QXFWS,0060009349,5.0,1059436800
A3TYSYWPSF3KDW,006000942X,3.0,1208649600
A2T0V99GLGXWCM,006000942X,3.0,1330214400
A1KCFBD77JE2FY,0060010800,5.0,1404086400
A28KWU1U4WM5PS,0060010800,5.0,1266192000
A23HLGUSJ7K70E,0060010800,4.0,1360108800
A2GUHY6OBKZESB,0060010800,4.0,1361750400
A2WDJQCBGAVYSA,0060010800,5.0,1397520000
A33JBE0JCAC7H9,0060010800,5.0,1318118400
A2609LRGUH3ZCL,0060010800,2.0,1382400000
A15RDGDH40H4UP,0060010800,3.0,1333929600
AIFTMTJ6JIGM0,0060010800,5.0,1310169600
AOMVH2V8ZDWAA,0060010800,5.0,1140134400
A37U8VBMBJIET9,0060010800,5.0,1402272000
AITIU2DG1MM4A,0060011610,4.0,1019174400
A2PWUIQG57O1AZ,0060011912,4.0,1071014400
AQMCUG61J2A1Q,006001203X,2.0,905904000
A17UK8CSXQJ1OU,006001203X,5.0,1009929600
A1RECBDKHVOJMW,006001203X,4.0,1057363200
A1EY2XZ6SSZIU,006001203X,5.0,1303603200
A2LAWN9RIK3QU5,0060012811,1.0,1129507200
A36E1WMU0OLNB9,0060013168,3.0,1225238400
A28KWU1U4WM5PS,0060014016,3.0,1272067200
ATC2R165VTIGS,0060014016,5.0,1364256000
A19G3X7BQDMGY2,0060014091,5.0,1078012800
AOTRWWEIYUFGN,0060014156,4.0,1193529600
AUWS4WEQ3GS53,0060014342,2.0,1254700800
AITIU2DG1MM4A,0060014342,3.0,990230400
A2RDR5G65D9H84,0060080841,5.0,1119398400
A3HOMO4DUXO88J,0060080949,5.0,1293148800
A2GANR9I6XHTU9,0060081600,5.0,1195948800
A3UVPMATGV621R,0060081600,5.0,1354665600
A1Q3MDPIS017JE,0060081600,5.0,1389052800
AQ6SJVPZ6P6DC,0060081600,5.0,1260403200
A1KKDRMZ2C5C5I,0060081600,5.0,1389398400
A3SGKX9XALPWW,0060081961,5.0,1049846400
AZ9YQCI92ZCP8,0060082216,5.0,1236384000
A1M3KOSIGCEPCE,0060082224,5.0,1167782400
AKXVPT4MCX8X9,0060083816,5.0,1400198400
A2AOIDYG2B9TF4,0060083999,5.0,1380240000
A18M3NZRZ90IN0,0060084022,2.0,1080518400
A1L89MO026KTDQ,0060084065,2.0,978480000
AZ9YQCI92ZCP8,0060084081,5.0,1276387200
AV5JOM5IX15K8,0060084332,3.0,1041811200
AP4V384LXJIYF,0060084383,5.0,1357516800
AITIU2DG1MM4A,0060084383,5.0,993340800
A1DBWF908WZ4DD,0060085460,2.0,1116460800
A5H8NA5CJ0FK4,0060085487,4.0,1279065600
A3DHHQ2NGXOUAH,0060086270,5.0,1091491200
A18M3NZRZ90IN0,0060086637,2.0,1062979200
A3VAXB8CDYY5BG,006008667X,3.0,1137110400
A6KC62CITSUA8,0060087412,5.0,1054771200
A3J9W8Q40U0KE0,0060088591,2.0,1298073600
A2RQZKR3827SO5,0060088605,5.0,1381104000
