reviewerID,asin,overall,unixReviewTime
A1D9U33OHQTO18,1450734618,5.0,1339027200
A3HPR9TMQ5BER9,1452142726,5.0,1395360000
A34N546H79AIJK,1452142726,5.0,1334620800
A1LOACNK0QV9T4,1560395737,5.0,1401580800
A3AKPY4LXIC24O,1560395737,5.0,972086400
A1966GJ0YNTLU9,156605334X,5.0,1185235200
A3600EP59PMKNK,156605334X,5.0,1365811200
A3588FFDIMQPFS,1568963696,5.0,1369872000
A14OZOABKFNQPP,1569383421,5.0,1103760000
A2Z5JKDIEZF57Q,1569383480,5.0,1384905600
A2RNUPVSNW1ZXX,1571323767,5.0,1001462400
A2LYJ87Z7YVZEE,1572521465,5.0,1382918400
A1IMVTN5YSATQ8,1573300403,5.0,1250553600
A356C9MWTXHNUM,1573300403,5.0,1251676800
A1V9GNE0K4NM7R,1573300403,3.0,1249257600
A2773DHFJWSBBZ,1573300403,5.0,1250121600
A1GA8L6GX4KI0P,1573300497,5.0,1348444800
AW56NJBBORXIN,157330056X,5.0,1385683200
A3HUOADU4X44NE,157330087X,5.0,1381190400
AURZY0T4LDLK1,1573300934,5.0,991267200
A38PH87F2DLJ6S,1573300934,4.0,1114041600
A3HREQMG17BUWQ,1573300934,5.0,1070496000
A2B7VCMPF99WFG,1573301116,4.0,1031616000
A3IETUG7CNRJGE,1573301183,5.0,1179619200
A2IHEGJU9P8O1S,1573301183,5.0,1081296000
A1L2G2QBRMJS5B,1573301183,5.0,1128902400
A1WN7Y941KA2SS,1573301183,5.0,1072137600
A1P3YEGLIA1AD1,1573301183,5.0,1130025600
A27ZKSOUX693BH,1573306894,5.0,1024963200
A2JNRQDR0ZSMMD,1573306983,5.0,1402704000
A1WLBF0XS22YSL,1573306983,5.0,1401494400
A3R6Y0JUQXU1Y0,1573623709,5.0,960422400
AXBXU2CUZ4I5J,1573623709,5.0,1069545600
A1C9KCK07D4ZW,1573623806,5.0,1175472000
AXBXU2CUZ4I5J,1573623806,5.0,1069545600
A3BFJE27AMFSB2,1580770525,4.0,1138233600
A2P3NY3X3M6BOS,1587590719,5.0,1265500800
AM2AARPDOO2HX,159856126X,5.0,1198800000
A2II09GQGWOMTQ,1858704553,5.0,1328054400
A1YG9TB69OT00R,1858704553,4.0,1317340800
A3347V0SDFHQBA,1858704553,1.0,1332201600
A1VVDTY2NAN693,1858704553,1.0,1317340800
A11ZW62AAM10NU,1858704553,5.0,1318636800
A3SY3K6H7MG72X,1858704553,5.0,1374451200
A1ARIIDS0IPYLC,1858704553,2.0,1317168000
A1Z5LJ7OYPUBSK,1858704553,5.0,1317168000
A2055K2B35OFOX,1858704553,5.0,1317254400
A3EK4NMWJ0U0FJ,1858704553,4.0,1317427200
A1PN1R385J3NP,1858705223,5.0,1338336000
A2G63XK1BCNJP0,1858705223,4.0,1337990400
A3SY3K6H7MG72X,1858705223,5.0,1374451200
A1M9WSTQ1M7IGX,1858705223,5.0,1380585600
A1IC6PLR6ENWXP,1858705231,4.0,1354233600
A2G63XK1BCNJP0,1858705231,2.0,1339545600
A470Q5CNQZ10O,1858705231,4.0,1339545600
A2TQV5S2MIUJ0R,1858705231,5.0,1343865600
A2DB8NW16WS538,1858705231,4.0,1356220800
A3H8PIUENOV3AI,1858705231,5.0,1346198400
A1NF9WS7RR82MX,1858705231,5.0,1339459200
AZLXAXLEFYZ0Z,1858705231,4.0,1350604800
A34AFI8301W530,1858705231,1.0,1387411200
A3DA8LQIR8Z3GS,1858705231,4.0,1339459200
A2642JT5QKJ1MZ,1858705231,5.0,1346803200
A6S8DJ4TOM2BF,1858705231,5.0,1368057600
A25IOL64OI02RR,1929243154,5.0,1031097600
ABR03ENEHELXT,1929243154,5.0,1117065600
A2TQV5S2MIUJ0R,1929243154,5.0,1174694400
A35Y3KAOJ78RI8,3937406328,4.0,1166832000
A2IHNCVB8H5EF7,3940004502,5.0,1251072000
A3N9477PUE6WMR,5550686953,5.0,1376179200
A7ZP18XOIJADI,5550686953,5.0,1097884800
ALHNUKZ5NJCX2,5550961512,5.0,1377129600
A3UAVYY80HNFZW,5555991584,3.0,1116028800
AMP7ZQ6TR5JRT,5555991584,4.0,939168000
A1IV3HE48LLOC1,5555991584,3.0,1005523200
A2SI0Y48RX4P0B,5555991584,5.0,994464000
A2KBUZZB3HWV6C,5555991584,5.0,907286400
A3LO8FSQV2GN8H,5555991584,5.0,1020038400
A1WGASCOE21X6Q,5557530584,5.0,1148688000
A2SFVAAPF6NCDF,5557530584,4.0,1248739200
AB33FFMQMZS5T,5557530584,3.0,1321315200
A1K84GJLQWFIQ7,5558160063,5.0,1160438400
A2GWNNYS9WPKMU,5558160063,5.0,1166918400
A3PJ3JQYIUXRLU,5558160063,3.0,1162339200
A2FUNN2NPIZXIA,5558160063,5.0,1376092800
A29572IATBL41E,5558210788,5.0,1209686400
AUXQNMLRP0GPD,5558210788,2.0,1164758400
A10M91TQW1QCY5,5558783532,4.0,1371427200
A1D2S997R77SR1,5558783532,5.0,1016236800
AQD449LZLUAGP,5558783532,5.0,1027382400
A4SF7Z3L5YJ1Y,6300175170,3.0,1055548800
A37790NPMFRURY,6300175170,5.0,987984000
A32ASMR822BFSE,6300175170,5.0,1226016000
A14OJS0VWMOSWO,6300198286,5.0,1104883200
A199545U14YERT,6300227049,5.0,1105401600
A2LWUNJVOGYUIM,6300249883,4.0,1361836800
A13E1FBBU1XLI8,630025075X,5.0,1155168000
A30FESLWA6WNW9,630025075X,5.0,1045699200
A107HKGEIMM4I4,630025075X,5.0,1106784000
A2AAHVC9E2Y7JL,630025075X,5.0,1061683200
A28QCDSHECWPTD,6300251020,5.0,958262400
A1WLBF0XS22YSL,6300251020,5.0,1401494400
A1ZNAO4FVSPNRY,6300270424,3.0,1124323200
A3UKG41JF058ZM,6300270424,5.0,1189555200
A2UKE76YKH2LG2,6300270424,5.0,1195689600
A2JHFGVB3OFHXN,6300270424,5.0,1195862400
A3FT2SKVQ1KXY9,6300270424,5.0,1333411200
A3RTC17QVQGML7,6300270424,5.0,1193356800
A2CN6H7GJ5HY9E,6300270424,5.0,1265673600
A3TUQ1JB7ZZNZG,6300273199,5.0,1051833600
A1K9T7ES0BDS8X,6300273199,4.0,996624000
A1A6K6KF7A5IMU,6300987590,5.0,1088208000
A3BZ8XWD3W07N5,6300987590,5.0,1114646400
A37790NPMFRURY,6301005538,1.0,985046400
A2NMC51FC3H25Y,6301007581,4.0,1294617600
A1YP7X8US0LKPB,6301095294,1.0,1242864000
A2R9VAJGLY24TK,6301095294,4.0,1275350400
AJK1CQJ7OBG1A,6301095294,1.0,1029369600
A2JBMZSIWKBSL6,6301095294,3.0,1160524800
A32ASMR822BFSE,6301118251,5.0,1234224000
A1X02NBHC49TKA,6301174240,5.0,967680000
AEJ9E0C7YSILW,6301174240,5.0,1079049600
A1QYZJQCNPMGF1,6301248198,5.0,1016841600
A21HUL83OWZ21U,6301248198,5.0,1180310400
AL5FLJFUV6PK8,6301248198,4.0,1283731200
A32ASMR822BFSE,6301269977,5.0,1262563200
AUDIJM3VUULS7,6301334175,4.0,1023148800
A2AAHVC9E2Y7JL,6301334175,5.0,1061683200
A22VND5ZTBWVIW,6301405323,5.0,1022198400
A2ZUSW5HCZ9CQJ,6301405323,5.0,994982400
A39EAL3J65IUX0,6301753534,5.0,1370908800
A46UV3QBLB15W,6301757068,5.0,928540800
ANNDJBKBOGAE7,6301810619,3.0,1001376000
A25XB5ULTKOH6F,6301810619,5.0,1161993600
A11CRJ5LQ5SYNY,6301827724,5.0,1372032000
A199545U14YERT,6301846052,5.0,1117584000
A10M2298X1LFP6,6301846052,5.0,1398211200
AXYIW2PVCWTNU,6301846052,5.0,1176422400
A3MKFAHGQK2LVG,6301846052,5.0,1382745600
AI69XZXUW578O,6301879562,5.0,1069200000
A23E6Q6KTHR3TV,6301879562,5.0,1008633600
A1HGZGV6G7R90F,6301902122,5.0,1166832000
A36NKAR8NMFRI8,6301910400,5.0,1088380800
A34AX3VU02IHYT,6301922085,5.0,948326400
A3F2VVIQIY6U64,6301948106,2.0,1313193600
A1LJZQ14T4CY1X,6301955013,5.0,1133222400
A1U7LS93I03MFW,630196392X,5.0,1107820800
AFA3XC4KU3QX9,630196392X,4.0,1011916800
AXMKAXC0TR9AW,630196943X,5.0,1011744000
A2326S6BA83O2K,630196943X,5.0,1007769600
A2FAMG3FICBKSW,6301971523,2.0,1069286400
ACFP0K0DNARQM,6301978285,5.0,1102896000
A1DVRB3FV599E,6301991400,5.0,1243814400
A1MEMQ0DTAHM5R,6301991400,5.0,1244246400
A1V9AU12I0SIC0,6302004713,4.0,1197072000
A37VVW91M1EU9W,6302043042,3.0,974764800
A2BRD1LL3OH6ZS,6302043042,5.0,972950400
A1NMM0RDRF6R84,6302043239,3.0,1227398400
A13E1FBBU1XLI8,6302158249,5.0,1374796800
A2UT4S2DJZDSR3,6302158249,4.0,1314144000
A2EY9SKZCKJ3W7,6302166888,5.0,1125446400
A1TZEF2ZMXRJTY,6302213142,5.0,1115769600
A2DTEU2045AVZ3,6302213142,5.0,960163200
A2SJ2QGO086363,6302238064,2.0,1196726400
AMJWH4SKJJTCU,6302238064,2.0,1358035200
AUDIJM3VUULS7,6302299527,5.0,1023235200
AY6QO3ANI4NKX,6302371392,5.0,1129939200
A2DECMCGKASEV1,6302371619,5.0,981158400
A1IG8EFO7RSMI6,630237250X,5.0,1178409600
A1U6B2LDK3BUVU,630237250X,5.0,1143504000
A8106SRDGC09E,6302372801,5.0,1356307200
A10M2298X1LFP6,6302374162,4.0,1398211200
A1A6K6KF7A5IMU,630237426X,5.0,1088208000
A2ZKNGL20FBK2I,6302374286,4.0,1233619200
A3UR4EDX5U1PGU,6302374286,5.0,1080259200
A2CL818RN52NWN,6302374286,4.0,1131062400
A3347V0SDFHQBA,6302374367,5.0,1389139200
A1GWPAZBGMUAFJ,6302374367,2.0,1127606400
A3E9TJUGP86EXO,6302415993,4.0,1081728000
A2B73CL3QSYWLB,6302415993,5.0,1372982400
ACYR6O588USK,6302415993,4.0,1178496000
A214LTRGNNH291,6302415993,5.0,1196726400
A3TUTC8XWA7DVM,630246322X,5.0,1077494400
A3PP84HBIN7NO7,630251228X,5.0,1042329600
A734CGSAL75P,6302587735,5.0,965174400
A146QCGOQPZLTG,6302587735,5.0,981417600
ATCF1NPS2PJ22,6302626625,1.0,1128816000
ACYR6O588USK,6302626625,5.0,1184457600
A35ROK8CVWNF62,6302643449,4.0,1240099200
A2JPX2SX3BJYMZ,6302643449,5.0,1241136000
A27BMC4GBF8RF5,6302690463,2.0,1088467200
A3FPTMM564CHJX,6302775205,5.0,1299110400
A199545U14YERT,6302812291,5.0,1106438400
A2GA2SO3YK6CXI,6302869390,5.0,1174176000
A34AX3VU02IHYT,6302880882,5.0,946339200
A338HVUM4AWJY7,6302886228,3.0,1076198400
A3336O386OBJDS,6302886228,5.0,1393977600
A2PM4C9ASSLGWK,6302900212,4.0,1241308800
A3PW0ORQK1FUMD,6302900212,4.0,1343865600
A1A6K6KF7A5IMU,6302910102,4.0,1088640000
AYFE6AF3DLWVO,6302910102,5.0,1309392000
ALA1D4U7KAFCD,6302910102,5.0,1373241600
A2KSWHGL7NT5TW,6302910129,4.0,1152144000
A3E9TJUGP86EXO,6302910129,3.0,1368662400
A1U6B2LDK3BUVU,6302910129,4.0,1135641600
A2ZM8EB204V6JG,6302932874,4.0,918172800
A1IMVTN5YSATQ8,6302961807,5.0,1250380800
A356C9MWTXHNUM,6302961807,5.0,1251676800
A36NKAR8NMFRI8,6303023347,4.0,980985600
A3ILJMKARBP88G,6303047564,5.0,968889600
A1BBNGX63YG7PE,6303047564,4.0,1031270400
A3UP4AV1A8Y6XH,6303047564,5.0,1221696000
A394P5LTQRTV2L,6303047564,1.0,1089676800
A243V62RDQDY8H,6303048137,5.0,1040515200
A1A1A7ID7A2CIY,6303058760,4.0,1051574400
A50ZGWCM3RXW1,6303058760,5.0,1199664000
AKMEY1BSHSDG7,6303058760,5.0,1326672000
A38EPZ9G13GJ0,6303092128,5.0,994809600
AZIDXJ9F7A83Z,6303124542,5.0,1385078400
ANX3ZRZO1OPXQ,6303152775,5.0,1357171200
A3O9LMY2DTV2B2,6303152775,5.0,1004486400
A3ILJMKARBP88G,6303206204,5.0,968889600
A3AKPY4LXIC24O,6303206204,5.0,982281600
AGPLASRRNYZPP,6303206204,5.0,1385424000
A1ZAN7KBME97B3,6303206204,4.0,1379980800
A3FOPTOM2Y8SGH,6303234844,5.0,1043971200
A1C12ZKBYQVKXN,6303234844,5.0,1109203200
A23MZ9TBR8ZGQW,6303234844,5.0,965433600
A1D4ZXDL9LIEV0,6303234844,5.0,986860800
A3UR4EDX5U1PGU,6303234844,5.0,1078531200
A18FYH56MEM2AW,6303234844,3.0,1047686400
ANNDJBKBOGAE7,6303266371,3.0,984441600
A33SLFUR9S4W2Q,6303266371,5.0,1174953600
A3FZXQDDXSEVXF,6303266371,5.0,1269993600
ABJNT9EQQZZQM,6303266371,5.0,1313452800
AL5FLJFUV6PK8,6303266371,5.0,1334966400
A3QVFYYZ0RSDQN,630326669X,5.0,1085097600
A2KZV0HPJFK02N,6303266762,4.0,1095465600
A2R4FZUQPZC3H8,6303269354,3.0,964656000
A2DMAS71281R38,6303284183,5.0,1249862400
A1OJA9M2LH61XN,6303284183,5.0,999561600
A3SI9Z6G0NYNTO,6303284183,5.0,1149724800
A22R3OU44THKDD,6303286542,5.0,1026691200
A1QXZO1MTYD96E,6303286542,5.0,1388793600
A3HK36MGMJVDYS,6303286542,5.0,1361404800
A3Q39O0TKY6DBZ,6303286542,4.0,1026432000
A31UVXEANHGDSL,6303303463,5.0,1384300800
A1FF2KROA1D87,6303303463,5.0,1172707200
A1739WT17X1B08,6303303463,5.0,1370217600
A3E65QCNSR8NZB,6303303463,5.0,1121212800
A6Z6PG6027NMC,6303303463,5.0,1306195200
AKKBYT8HGON3C,6303303463,5.0,1367452800
A2EDOTNK2YEY6X,6303303463,5.0,1148256000
A2WZON0QPX7C9X,6303314015,5.0,967420800
A2II09GQGWOMTQ,6303314015,5.0,1214265600
A29QA79VLQGHY6,6303314015,3.0,1066521600
A2GPN2VKS8E77C,6303314015,5.0,1123286400
A3NRHO869902K4,6303314015,5.0,1399248000
A2Q3WH3LIPTOS2,6303329071,2.0,1357344000
A3036PE6OALGUS,6303329071,4.0,1081036800
A2ZKNGL20FBK2I,6303332145,5.0,1330300800
A35GHU6BC3I1AW,6303337023,3.0,1100822400
A2VM6ED2FHRVZ2,6303337023,5.0,1149033600
A1B8HI3VREI1H3,6303337023,3.0,1337558400
A28QCDSHECWPTD,6303337023,5.0,966902400
A83VFWZVHIJ79,6303337023,5.0,1306368000
AY2I93QHFGNPS,6303337023,5.0,1347062400
A3VQSFORKH8B7O,6303337023,5.0,979516800
A2W8M6T888PHXK,6303451446,5.0,1144454400
A1IMVTN5YSATQ8,6303459765,5.0,1250380800
A356C9MWTXHNUM,6303459765,5.0,1251676800
A14IWK6PZ81U50,6303477259,5.0,1357603200
A2QW4YNZTHERR4,6303477259,5.0,1133913600
A2DPJY9O5UVDUI,6303477259,5.0,1367712000
A10M2298X1LFP6,6303477259,5.0,1395273600
ADEIF4861AQK6,6303477259,5.0,1156118400
A338HVUM4AWJY7,6303477259,5.0,990835200
A2UKE76YKH2LG2,6303477259,5.0,1137542400
A2OYVTYAYGFN0Z,6303477259,5.0,1167868800
AQ6F64P5F98EE,6303477259,5.0,1168387200
A1XHNACE5H2ESL,6303477259,5.0,1093910400
AGRQG5VAE5GQV,6303477259,4.0,1152835200
A1CFSINY61QDIL,6303521517,5.0,1297123200
A2FE60XMJGOI6E,6303521517,5.0,1385683200
AGPLASRRNYZPP,6303521517,5.0,1368748800
A1NF9WS7RR82MX,6303668380,5.0,1343606400
AUWYDNX0502RO,6303968651,5.0,1363824000
AEOBOF2ONQJWV,6304022492,5.0,996624000
A4RG2QJGRRXUF,6304087551,5.0,992736000
ASU3NPI7FLQBA,6304089627,5.0,1393632000
A2BRD1LL3OH6ZS,6304101066,4.0,976752000
A2IYCW7FG88FOY,6304132654,5.0,894844800
A315EEFGVVTS48,630419059X,3.0,942883200
A350FDT87Q3WZ2,6304218036,5.0,1350777600
A3G2MJPURQSCBD,6304235682,5.0,1173744000
AAJTZPX7HDE5U,6304235682,5.0,1100908800
ACYR6O588USK,6304235682,5.0,1189209600
A3QVFYYZ0RSDQN,6304235682,5.0,1098316800
A3KQJRY8WGZUZB,6304235682,5.0,1101254400
A22131YB0I9PBM,6304235682,5.0,1097366400
A3BU4X3WR0XGAN,6304262256,4.0,1012521600
A4SF7Z3L5YJ1Y,6304359861,1.0,1004054400
AEOBOF2ONQJWV,6304362358,5.0,1028937600
A31UVXEANHGDSL,6304362358,3.0,1393977600
A1G9JU5OE3636Y,6304362358,4.0,1362441600
A4SF7Z3L5YJ1Y,6304364350,4.0,1003190400
AGYHLSOEXKXUS,6304364350,5.0,1033948800
A27VO636QC3MLF,6304364350,5.0,1021766400
AZT60HLHFL0V0,6304400381,5.0,1396224000
A3IWMV4MCM9L36,6304469527,5.0,1140393600
A3O0GQ6YB0CX3H,6304479689,5.0,1273017600
A3TS1OKG7P9BKK,6304479689,5.0,1283731200
A2LDTMQ1IWDRSS,6304479689,5.0,1286236800
AGVGE0Q9R675P,6304479689,5.0,1281225600
A30EMEVS4WIEHR,630447976X,5.0,1398988800
A1GHPYA758SQ3G,6304493703,1.0,1197849600
A2CL818RN52NWN,6304498977,5.0,1132790400
A14JNN8C53WE3L,6304593511,2.0,1200787200
A3FRR6DIK3GLCL,6304639457,5.0,992995200
A2VOM8OK0RBX47,6304639457,5.0,1193011200
A3SI9Z6G0NYNTO,6304639457,5.0,1116547200
A1WLBF0XS22YSL,6304639457,5.0,1321747200
A2GP52Z7CFJ7B5,6304639457,5.0,1212883200
A1FF2KROA1D87,630464938X,5.0,1179878400
A34VVDZQULBLV,6304676999,4.0,949708800
A1IUTGCZ11RPTS,6304676999,1.0,1277510400
A1ZT87F0T52J1G,6304698844,5.0,1357948800
A3D3AYY2YTWEVB,6304702205,5.0,1214956800
A23MZ9TBR8ZGQW,6304702205,4.0,1019174400
A3804ADXG509OR,6304707606,5.0,1367452800
A3MREBDETQE28C,6304723814,5.0,930355200
AY6QO3ANI4NKX,6304749724,5.0,1135036800
A3HREQMG17BUWQ,6304756186,4.0,1089331200
A1E3O40VUJP5FZ,6304959729,5.0,1012089600
AV6EG1HI60N4Y,6305026009,1.0,1241222400
A32KFO9ZRTEBW2,6305026009,5.0,1189468800
A2I5NVT7IWQ51Z,6305026009,5.0,1346976000
A3TUQ1JB7ZZNZG,6305026009,1.0,1017964800
A2HNF5QKVL9OY6,6305054029,5.0,1365552000
A3G2MJPURQSCBD,6305074143,5.0,1345420800
A33JE9EEYUM3R8,6305078726,4.0,1164931200
A3IWMV4MCM9L36,630508923X,5.0,955065600
A3IWMV4MCM9L36,6305089493,5.0,955065600
A2A5QAIMQVARWA,630508985X,5.0,1170633600
A3G2MJPURQSCBD,6305090394,5.0,1195603200
A3FRR6DIK3GLCL,6305131120,5.0,984614400
A2UT4S2DJZDSR3,6305131147,5.0,1231459200
AAJTZPX7HDE5U,6305131147,4.0,1094256000
A214LTRGNNH291,6305131147,3.0,1042675200
A2OK1A2FV7TGKV,6305165904,5.0,1204416000
A1UUXPG0PTEBVJ,6305165971,5.0,975369600
A1SD4QV2IQ8KJB,630516603X,5.0,996019200
A2FVNA785BAY30,6305180261,5.0,1108944000
A1WBIIZ5KF7D6H,6305180261,3.0,1199145600
A2JPX2SX3BJYMZ,6305180261,5.0,1271808000
A93P0L48IUBK9,6305180261,4.0,1252713600
A1X7NG7B033IIZ,630519081X,5.0,956275200
A25PSZFAL4J0BF,630519081X,5.0,1169078400
A2JMQ53A95C92M,630519081X,5.0,1359158400
A1YRP8M1MH92Z3,630519081X,5.0,1271203200
AGP9QWZK9Y44X,630519081X,5.0,1372118400
A36FE5620HYMYR,6305190879,1.0,944697600
A29UPQ6DZ4FQJK,6305205620,1.0,1400803200
A28HT0BD5YCAKH,6305210888,5.0,1109808000
A3UP4AV1A8Y6XH,6305216096,5.0,1358985600
A2RQ7QBG305XYP,6305225818,5.0,1012435200
A2YR04SPDX6Y3Z,6305263167,5.0,1264377600
A2EBDV8EUJZTVF,6305268177,5.0,1359244800
A3G2MJPURQSCBD,6305268177,2.0,1140825600
A1YG9TB69OT00R,6305268177,4.0,1188950400
A2BT7IC8PT1ZC9,6305268177,5.0,1124928000
A2DTEU2045AVZ3,6305268177,5.0,1038873600
A13CV5FHB8CBOV,6305268177,5.0,1364947200
A64ADR9SI6WP,6305268177,5.0,1390003200
A2WPC7Q0C7NF52,6305269076,3.0,1096156800
AY56VFB16QHTQ,6305323577,1.0,1309046400
A1J3V5RUXUE8YM,630534275X,4.0,1067731200
A10MH3OBX7DBEY,6305459525,3.0,964483200
AMQOIZXJPV5RC,6305459576,5.0,1401667200
A3FIDO2IVAMBYE,6305538433,2.0,1009497600
ATKY6Q39MU9HB,6305603723,5.0,1299542400
A3TXJ103OQPRHS,6305603898,4.0,1303516800
A37VVW91M1EU9W,6305610444,4.0,976579200
A30IPQWO69669,6305610444,5.0,940809600
A1BM95ZGSQKJUQ,6305610444,5.0,1194048000
A8MWOSMP58DRW,6305610460,2.0,945907200
A3HUOADU4X44NE,6305610460,5.0,1391385600
A28MME9DAKSV1G,6305629846,5.0,1359504000
A2GOTY2STOMEAU,6305639426,5.0,1062892800
A2X4G2SLD87MFG,6305661650,4.0,1010620800
A1NHDTKBOIJLMT,630566921X,4.0,1169251200
ANNDJBKBOGAE7,6305669449,5.0,970358400
A3RFJLCORV7B7E,6305669449,1.0,1042329600
A2I5NVT7IWQ51Z,6305715599,1.0,1346976000
A29HG63A0L0DPS,6305739609,5.0,951004800
A29Q4FOUJ2IS8T,6305747105,5.0,956880000
A3MXVKA6LRUW99,6305747105,4.0,949363200
A31QHS762WNCIY,6305747172,5.0,951609600
A2JBMZSIWKBSL6,6305772649,5.0,1225324800
A2EBDV8EUJZTVF,6305781427,5.0,1359244800
A3U9MQSG87E5TX,6305781427,5.0,1402185600
A3D3AYY2YTWEVB,6305781427,5.0,1232150400
AXYIW2PVCWTNU,6305781427,5.0,1173052800
A3588FFDIMQPFS,6305831327,3.0,1370304000
A3DO5OJDYWUWU7,6305836655,5.0,1209168000
A1HGZGV6G7R90F,6305837074,5.0,1166486400
A205L58XPM9RUN,6305837074,5.0,1168300800
A1PHIS1D75MXMK,6305841446,4.0,991353600
A18ZG92VVGU049,6305846464,5.0,951955200
A2QGMA34HSRCA1,6305846464,5.0,954288000
A1LOMQ24ZB1TBN,6305846464,5.0,1209427200
A2L3RCTE6VMMAB,6305846464,4.0,983577600
A1SX6BWHQZWXWD,6305846464,5.0,951868800
A93Q94IOGXF6P,6305846464,4.0,954892800
A2AAHVC9E2Y7JL,6305846464,5.0,1061683200
A22SE908OHJH1K,6305846464,3.0,954115200
A3G2MJPURQSCBD,6305869049,3.0,1227139200
A2LYJ87Z7YVZEE,6305869049,5.0,1379030400
A3G2MJPURQSCBD,6305869189,3.0,1232928000
A2GOTY2STOMEAU,6305871116,5.0,963705600
A1GWPAZBGMUAFJ,6305898863,5.0,988156800
A25JW5QG31SR8,6305898863,5.0,1054252800
A1JF8PSY0NPSYY,6305910022,5.0,969753600
A20PAFDZ62FU8Q,6305910022,4.0,961804800
A2RQ7QBG305XYP,6305944539,2.0,1011484800
A2HNF5QKVL9OY6,6305944539,5.0,1366761600
A3UV7L5ND3EH8T,630597246X,5.0,1101772800
A199545U14YERT,7799623519,5.0,1114128000
A15H7QA2XQBMNW,7799623519,4.0,1154995200
A1R29ZB77K6KYR,7799623519,5.0,1139961600
A2Y6X24IPBCHMC,7799623519,2.0,1319328000
A3VKZDVLQMU2V8,7799623519,5.0,1058140800
AHJLOPI5TV2N4,7799623519,5.0,908409600
A2HRBTPMVR0WRZ,7799623519,5.0,1167955200
AUN6OJ31CQ0JV,7799623519,5.0,1320278400
A1AE604DUKQB6J,7799623519,3.0,1062460800
ACFP0K0DNARQM,7799623519,5.0,1088035200
A2023LF50UZ1S,7799623519,5.0,949190400
A2ZUSW5HCZ9CQJ,7799623519,5.0,979430400
A1JUA3W3HM6P0K,7799623519,5.0,1142553600
A24TNCLU2V0QCE,7799623519,5.0,1056758400
A1Y72DDB8Z6AWD,7799623519,5.0,1082937600
A25JBPU5G0C29H,7799623519,5.0,1034121600
AEOBOF2ONQJWV,B0000000DK,3.0,1023148800
A1IV3HE48LLOC1,B0000000IK,5.0,951955200
A2MU4Y2GEPTIY7,B0000000JY,5.0,1392422400
A3PP84HBIN7NO7,B0000000K4,5.0,1021680000
A3P97R4Y1CU84A,B0000000K4,5.0,1061078400
A1UWVRE520HNWW,B0000000KI,5.0,1387929600
AYP3G6Z2VBTF1,B0000000KQ,5.0,1300320000
