users,items
4668,252
4772,252
3798,252
3393,253
331,254
565,255
1797,256
4257,257
3633,258
4591,259
3903,260
1163,261
3222,261
2253,261
1706,262
4364,263
982,264
3020,265
40,265
2567,265
673,265
1726,265
4067,265
699,265
3696,265
1724,265
523,265
4895,265
4643,265
3396,265
2693,265
262,266
2238,267
2509,267
4482,267
4565,268
1619,268
4534,269
3704,269
3731,270
3150,271
2941,272
2449,273
3191,274
2294,275
4916,276
3631,277
3834,278
2263,279
1797,280
1989,281
587,281
3701,281
2283,282
3855,283
993,284
4591,285
4462,286
4706,286
331,287
3434,288
4485,288
4745,288
2407,289
4591,290
1759,291
4351,291
4482,291
4462,292
3820,294
1854,295
4096,295
2567,296
1631,297
4591,297
1879,297
2294,297
1944,297
4916,298
509,299
380,300
1960,301
4299,302
112,303
1576,304
2122,305
2238,306
982,307
3917,308
401,308
3836,309
2708,310
3774,311
1160,311
1641,312
243,312
1280,312
2299,314
3152,315
4868,316
3037,317
893,318
673,318
2592,318
4830,318
4482,318
135,319
1163,321
1947,321
3152,321
673,321
2759,321
2450,321
4351,321
3085,322
2958,322
1818,322
4821,323
4779,324
1067,324
2579,325
1586,325
4982,325
2302,325
1307,325
222,325
1989,325
3515,325
1067,327
1242,328
2595,329
4609,330
2450,331
2952,332
2297,333
4985,333
3884,333
3801,334
982,334
1072,334
1678,335
1110,336
1110,338
3214,339
3911,340
2377,340
441,340
298,340
454,341
2008,342
300,342
534,342
2283,343
4398,344
4798,345
4383,345
893,346
4756,346
627,346
1397,346
4916,347
3801,348
2957,349
3451,349
662,349
4814,349
3564,349
4639,349
4798,350
4341,351
1589,352
1251,353
1611,354
982,354
46,354
982,355
2960,356
1605,357
4351,359
3680,360
1921,361
44,363
819,364
982,365
2238,366
2252,367
2252,368
2252,369
2677,370
4351,371
760,372
2325,373
4654,374
2178,374
1488,375
4895,376
3077,377
2682,378
1418,378
2945,378
4422,378
3395,378
4525,378
3794,379
522,380
3704,380
187,381
2238,382
4462,382
2677,383
3571,384
1814,384
3446,385
4174,385
936,385
4591,386
4234,386
3704,387
4337,388
3652,389
1763,390
3652,391
2376,393
3252,394
2597,394
3898,394
3895,394
4230,395
673,396
982,396
4399,398
986,398
3801,399
2170,400
853,400
1720,401
3018,402
2238,403
3380,404
4977,404
4231,405
701,406
701,407
701,408
3652,409
4043,409
3667,410
2895,410
4875,411
4639,411
4331,411
1661,412
2238,413
65,414
1797,415
470,416
982,417
3564,417
4221,418
4803,419
944,420
2346,421
4351,421
419,422
1940,422
1797,423
4644,423
1619,423
462,423
4331,423
936,423
2381,424
2860,425
1814,426
3507,427
4351,428
96,429
317,430
4916,431
747,431
3704,432
2596,433
1051,433
4351,433
4821,434
3384,435
580,436
2052,437
564,438
2354,439
3701,440
1851,441
596,441
1851,442
3272,443
957,444
3452,445
2640,445
4351,445
3652,446
3379,447
2302,448
4117,449
3895,449
4351,449
982,450
2836,451
4351,451
2763,452
135,453
4834,454
2238,455
3252,456
3541,457
2294,457
2238,458
3541,458
1605,459
2763,460
3798,461
2152,462
2152,463
278,464
1580,465
246,467
4642,468
2294,469
1002,470
4959,471
1612,471
1452,471
3701,471
982,472
627,473
470,474
4257,474
135,475
331,476
2294,477
4351,478
3446,479
923,479
1609,479
3607,479
3395,479
4331,479
4174,479
4351,479
2238,480
4373,480
2238,481
3223,482
262,482
3453,483
3652,484
264,485
4995,486
3152,487
1366,487
4351,488
2053,489
4971,490
4351,491
2572,492
2381,493
4835,493
4475,494
3375,496
146,497
1160,498
1115,500
3701,500
2238,501
1057,501
522,502
1051,503
4821,504
2054,505
2238,506
660,507
819,507
1916,507
4351,507
982,508
2475,508
4218,508
3631,508
4644,510
982,511
893,512
4741,512
2302,512
441,512
1989,512
1383,512
3691,514
1797,514
3187,515
4578,516
4578,517
1118,518
1367,519
3855,520
1797,521
3224,522
4437,523
1713,523
1990,523
3152,524
114,525
3224,526
2429,527
673,528
3898,529
524,530
3359,530
1178,530
3828,532
982,532
3696,532
3798,533
2371,534
3384,534
3824,536
4984,537
2096,538
4604,538
934,539
923,540
3820,540
3852,540
982,540
2752,540
1637,540
4928,540
3728,541
1475,542
2294,543
375,544
2615,545
1250,545
2238,546
3179,547
166,548
617,548
162,548
3550,548
3598,548
1023,550
2672,551
3068,551
1619,551
2525,552
2140,554
317,555
2325,555
3652,556
4043,557
4626,558
750,559
3732,559
2675,559
3216,559
4951,559
3701,559
782,560
1373,561
1474,562
4639,562
4821,563
1754,564
2789,564
982,564
2205,564
4501,565
982,566
982,567
1075,567
982,568
4178,568
982,569
1075,569
4156,569
699,570
2674,571
699,572
1211,573
2629,574
1797,575
230,576
3841,576
350,577
699,578
3152,579
1083,579
2150,580
44,581
1232,582
1499,583
865,584
1040,585
1023,586
1559,586
2629,587
268,588
3865,588
4911,589
392,589
607,589
3263,589
1023,589
2104,589
1586,590
373,590
1163,591
721,591
4970,591
3141,591
1797,592
520,592
3777,592
4609,592
669,592
1797,593
1531,594
3152,595
4485,596
1706,597
4622,598
736,599
3691,600
520,601
2629,602
969,603
3272,604
2467,605
2307,606
847,606
1394,607
982,608
1339,609
1707,609
2839,610
1366,611
2862,612
4501,613
3040,614
673,614
627,614
3491,616
1770,616
2238,617
3862,617
4808,618
4959,618
2429,618
2763,618
699,618
4657,618
4351,618
2129,618
409,619
2170,620
59,621
1366,621
361,621
2294,622
2313,623
2152,624
4970,625
1067,626
2979,627
3071,628
1611,628
1036,629
1036,630
4525,630
1036,631
1219,632
3152,633
1305,634
1163,635
982,636
2523,637
4927,637
4351,637
3840,637
4821,638
4373,638
982,639
3315,639
2294,640
802,641
4591,643
1989,644
2238,645
982,645
4828,646
701,647
701,648
701,649
4982,649
694,650
2252,651
4262,652
4082,653
1430,654
3682,655
3247,656
4043,657
69,658
152,659
3801,660
3765,660
1339,661
3356,662
716,662
2011,663
716,663
4402,664
3252,665
176,666
2074,666
3985,667
4672,667
1046,668
3917,668
2273,668
2325,668
1916,668
360,669
1362,670
4578,670
4024,670
4257,670
4970,671
1257,671
4351,673
1797,674
1505,675
4597,677
4744,677
2485,679
1724,679
389,680
2696,680
951,680
1339,681
3586,682
2884,683
3152,683
2105,683
1633,683
3798,685
2890,686
208,687
1163,688
2797,689
524,690
542,690
2672,691
524,692
297,693
2805,694
3798,695
4037,696
4604,696
4043,697
3152,698
982,698
2860,698
2640,699
4331,701
1383,702
3020,703
1721,704
462,705
764,705
4008,706
360,707
2829,708
317,709
1800,710
962,712
1725,714
3416,714
1726,715
4184,716
1196,717
1282,718
4959,718
3491,718
1633,718
3704,718
3519,718
3128,720
4454,721
1245,723
1797,724
982,724
2587,725
4591,726
1797,726
1916,727
1036,728
3307,729
3236,731
2525,732
2754,732
3029,732
4507,733
4769,733
246,733
1331,734
1851,734
2700,734
3721,735
3873,736
3556,736
3595,736
2238,737
982,737
2238,738
3182,739
4373,739
2215,740
317,741
2763,742
2636,743
3682,744
3441,745
2829,746
1067,747
3171,748
4692,748
4856,748
3903,749
4351,750
268,751
4982,752
4982,753
4982,754
3134,755
971,755
2238,756
2759,757
2294,757
982,758
2810,759
2294,760
345,761
1163,763
4601,764
814,765
2238,765
2238,766
4237,767
1089,768
4311,769
1715,770
4981,770
4351,770
2392,771
1067,772
3147,773
2238,774
1960,775
4744,777
3815,778
2328,779
4171,780
1090,781
2829,781
63,781
1906,782
4916,782
982,783
3342,783
4585,784
3395,784
2238,785
180,785
1525,785
4371,786
2238,787
112,788
4855,788
3206,789
3206,790
3631,791
4351,792
1067,793
1926,794
1892,795
1567,796
1837,797
2429,798
1295,798
2485,799
4524,800
2945,801
2251,802
4351,803
3564,804
2957,805
1631,805
982,805
3169,805
218,805
3069,806
1862,807
1023,807
4599,808
2077,809
2752,810
1589,811
2294,811
4582,811
4351,812
1698,813
1120,813
2608,813
4003,813
4948,813
3152,814
2252,815
4666,816
2252,816
4666,817
1662,819
3883,820
555,821
3526,822
3862,823
3089,823
3631,824
3520,824
2294,825
3684,826
4117,828
3152,829
321,829
339,830
3409,830
652,830
982,830
1192,830
666,830
1980,830
600,831
3410,832
312,834
1163,835
47,835
3499,835
4916,836
2033,837
3006,837
4309,837
3701,837
2033,838
2129,839
4797,840
4175,841
1717,842
3834,843
1551,843
4797,844
4797,845
3591,845
4599,846
1080,848
576,848
2429,849
4351,849
268,850
1800,851
441,852
836,852
3701,852
454,853
3765,853
3232,854
2238,855
3574,855
2615,855
246,855
1582,855
2632,856
4987,856
134,857
2146,857
2386,857
2351,858
555,858
4982,859
4231,859
4982,860
4982,861
4982,862
4982,863
4982,864
1989,865
4172,865
3822,866
2238,867
2863,867
836,868
4327,869
4639,870
4351,871
3566,872
2325,872
1921,873
1960,874
2723,874
3598,874
3798,876
166,877
2146,878
829,878
2346,879
354,880
2109,881
4591,882
4028,883
1797,884
1386,885
1839,886
1659,887
422,888
808,889
3272,889
736,890
736,891
3878,892
652,893
4341,894
2238,895
3731,895
693,896
3731,897
1023,899
3719,899
4928,900
4591,901
4331,902
4341,903
3704,904
3152,905
1504,906
4343,907
489,908
2629,909
153,910
3874,911
1586,912
736,913
3068,913
1924,914
78,915
1797,916
441,916
4918,917
4432,918
4354,919
427,920
1248,921
418,921
2238,922
3731,922
1378,923
3798,924
3798,925
3842,926
4373,926
4341,927
902,928
1613,929
902,929
2092,929
3701,930
1834,931
2283,932
936,933
2294,934
2238,935
2524,936
1047,937
902,938
2238,939
4591,940
150,940
1187,941
3141,941
2723,942
2376,943
761,944
4821,945
3860,946
3507,946
4754,947
982,948
762,949
3957,950
2325,951
1613,952
902,952
197,953
86,954
1372,955
450,956
2639,957
4341,958
1797,959
1916,959
327,960
3631,960
1368,961
309,961
3791,962
1339,963
1288,964
329,965
1292,966
3917,967
2238,968
1704,969
4113,970
4999,971
3695,972
4591,973
4341,974
2238,975
1827,976
4331,977
1181,978
2737,979
2091,980
4745,981
4383,982
2031,982
2563,983
4591,984
4879,984
1372,985
2750,986
2738,987
4341,988
4928,989
3222,990
3191,991
3507,991
1960,992
4591,993
3839,993
3924,994
4868,994
2198,994
3851,995
1706,996
4331,997
1989,998
2563,999
231,1000
1579,1001
982,1002
1916,1003
2238,1004
3731,1004
3801,1005
3731,1006
4591,1007
3277,1009
1760,1009
4617,1009
3970,1009
1039,1009
4639,1009
3067,1009
2640,1009
4599,1009
3540,1010
441,1010
2740,1011
3395,1011
3704,1012
3731,1013
1168,1014
2294,1015
1168,1016
1168,1017
982,1018
2773,1019
982,1020
518,1021
2238,1021
2947,1021
3682,1021
2188,1022
2631,1022
747,1022
1163,1023
1709,1024
2652,1026
4784,1027
2238,1028
2840,1029
982,1029
4196,1029
4413,1029
4604,1029
2294,1029
1944,1029
2663,1030
1237,1030
2663,1031
4591,1032
3904,1033
2663,1034
4525,1035
2590,1036
627,1037
4895,1037
2863,1037
4845,1038
3484,1039
1962,1040
1198,1041
3828,1041
1180,1041
3209,1042
2238,1043
673,1043
3769,1043
4525,1043
990,1044
1760,1044
2733,1044
4612,1045
108,1046
3969,1047
1589,1048
614,1049
4360,1050
723,1051
2294,1051
1589,1053
2294,1053
4673,1054
982,1055
982,1056
331,1057
331,1058
2238,1059
2238,1060
982,1061
1475,1061
221,1061
1589,1062
431,1063
2294,1064
982,1065
2168,1066
1845,1067
173,1067
2256,1067
4677,1068
4828,1068
2256,1068
2813,1069
2587,1070
1576,1071
667,1071
2238,1072
2339,1073
2208,1074
4465,1075
3774,1076
2339,1077
1706,1078
1706,1079
1706,1080
2339,1081
2238,1082
2315,1083
3099,1083
532,1084
2058,1085
1989,1086
3978,1087
326,1088
4972,1089
147,1090
95,1091
4299,1092
3245,1093
594,1094
1583,1096
4148,1097
4299,1098
3209,1099
4299,1099
3652,1100
4299,1100
1589,1101
2021,1102
2238,1103
3400,1104
4919,1105
4828,1106
3904,1107
2238,1108
3152,1109
331,1110
331,1111
4834,1112
2579,1113
4362,1114
4933,1114
2410,1114
3925,1114
3204,1115
189,1116
2238,1117
902,1118
902,1119
1163,1120
3722,1121
2238,1122
4788,1124
72,1125
4331,1126
716,1127
2011,1128
716,1128
4604,1128
716,1129
4604,1129
524,1130
902,1130
2759,1131
4665,1131
2759,1132
4665,1132
865,1133
2351,1133
4768,1133
2663,1133
159,1133
3797,1133
31,1133
2741,1133
3658,1133
4441,1133
4522,1133
4351,1133
1060,1134
188,1135
901,1136
1566,1137
882,1137
4225,1137
982,1137
3096,1137
3515,1138
1926,1139
2572,1140
2000,1140
4278,1141
2238,1142
2763,1143
2990,1144
4982,1145
3099,1146
3080,1146
3152,1147
345,1148
2034,1149
65,1149
1600,1150
4351,1150
3178,1151
1845,1152
4364,1152
2865,1152
2325,1152
2325,1153
319,1154
1428,1154
2054,1154
246,1155
3425,1156
2302,1157
3798,1158
4815,1159
613,1161
1467,1161
3949,1163
3152,1164
0,1165
3898,1166
2570,1167
4713,1168
2949,1168
3499,1168
4548,1169
4443,1170
2658,1171
978,1171
3747,1172
4797,1173
2238,1174
1586,1175
4072,1175
4672,1175
2294,1175
2252,1175
4827,1176
1586,1176
2294,1176
2252,1176
40,1177
1586,1177
2294,1177
3166,1178
4849,1179
2325,1180
1707,1181
3620,1183
2946,1183
4918,1183
1259,1184
2946,1184
4416,1184
4333,1185
3335,1186
2910,1187
982,1188
4797,1189
696,1189
3416,1190
4591,1191
1707,1191
2865,1193
4204,1196
2138,1197
3252,1198
3528,1199
359,1199
2860,1201
4818,1202
4343,1203
1393,1204
1039,1204
1397,1205
2521,1206
2347,1206
982,1207
3182,1208
3182,1209
359,1209
47,1210
2475,1211
462,1211
2863,1212
1332,1213
4351,1213
855,1214
4351,1215
1369,1216
2238,1217
3153,1218
1067,1218
4450,1219
3017,1219
3088,1220
3893,1221
4591,1222
4971,1223
1002,1224
2947,1225
1891,1226
600,1227
262,1228
524,1229
3109,1230
2459,1230
1586,1231
1649,1232
524,1232
902,1232
3460,1233
79,1234
2740,1234
4844,1235
4591,1236
1175,1236
3815,1236
2459,1237
2459,1238
1926,1239
2836,1240
4351,1240
4351,1241
4351,1242
4351,1243
4351,1244
4351,1245
3533,1246
1389,1247
2957,1248
3295,1249
1381,1249
4351,1250
819,1251
3645,1252
4327,1253
4604,1253
2021,1254
410,1255
1631,1256
1112,1257
3774,1258
4667,1259
4003,1260
1104,1261
4548,1262
3070,1263
2400,1263
982,1263
3104,1264
2916,1265
2617,1266
190,1266
647,1266
3010,1266
1152,1267
4995,1267
1816,1267
4470,1268
969,1269
849,1270
4351,1271
1331,1272
4786,1272
3276,1273
982,1274
2565,1275
3719,1276
1145,1277
2294,1278
1186,1279
2733,1280
1926,1281
4934,1282
2238,1283
4158,1284
1631,1285
2773,1285
1311,1286
2326,1286
4158,1286
3422,1286
4675,1286
4828,1286
1645,1286
4351,1287
2459,1288
1906,1290
673,1291
4050,1292
4739,1293
2957,1294
3520,1295
814,1296
4639,1297
3843,1298
2029,1299
2294,1300
4507,1301
246,1301
3855,1302
68,1303
4604,1304
317,1306
4799,1306
4599,1307
1339,1308
268,1309
2294,1310
1960,1311
3153,1312
1836,1313
3460,1314
3667,1315
3595,1316
1023,1316
3795,1317
1752,1317
3667,1317
4949,1317
1178,1317
1023,1317
2842,1317
3272,1317
4881,1317
2571,1318
2144,1319
156,1319
2740,1319
262,1320
1023,1321
2523,1322
2509,1322
2147,1322
212,1323
1926,1324
460,1325
3070,1326
1339,1326
3494,1328
1561,1329
3919,1330
1201,1330
1778,1331
1631,1331
922,1331
317,1331
4086,1331
3194,1331
3309,1331
4639,1331
1901,1331
1092,1331
3187,1332
3927,1333
2021,1333
2773,1333
4108,1334
3564,1335
4239,1336
3089,1337
1305,1338
3841,1340
3841,1341
2685,1343
4844,1344
982,1344
4351,1345
3499,1346
2238,1347
4373,1347
3153,1348
37,1349
752,1350
3765,1351
1163,1352
4773,1353
4837,1354
2147,1355
4490,1356
4063,1357
759,1357
3978,1357
1049,1358
3020,1359
2310,1359
2395,1359
3154,1359
1491,1359
3395,1359
4526,1359
4604,1360
3089,1361
2058,1362
337,1363
673,1363
2302,1363
3127,1363
3164,1364
1245,1366
337,1367
337,1368
1960,1369
3537,1369
3357,1370
1426,1371
4566,1372
2351,1373
1023,1374
1707,1375
359,1376
359,1377
3721,1378
3875,1379
2610,1380
4425,1380
4003,1380
4948,1380
3391,1381
1781,1382
2957,1383
319,1384
319,1385
3631,1386
4828,1387
2740,1388
1872,1389
1339,1390
762,1391
1418,1392
4351,1392
317,1393
1006,1393
4120,1394
3798,1394
1023,1395
4604,1396
4473,1397
4533,1398
4682,1398
3159,1398
602,1399
4351,1400
1926,1401
3309,1401
1720,1402
4351,1403
2033,1404
4981,1404
1023,1405
982,1406
2863,1407
2860,1408
4984,1409
616,1409
273,1409
2486,1409
3607,1409
1303,1409
31,1409
2776,1409
3580,1409
2485,1409
2434,1409
4425,1409
4639,1409
122,1409
1503,1409
2678,1410
2957,1411
3089,1412
3895,1413
1458,1414
4982,1415
4982,1416
4982,1417
2152,1418
4982,1418
3650,1419
577,1420
1705,1421
3393,1422
2188,1422
150,1422
3307,1422
2485,1422
189,1422
4548,1423
524,1423
4525,1423
1214,1424
673,1425
3108,1426
982,1427
319,1428
930,1428
3741,1428
2749,1428
319,1429
3725,1429
4230,1430
262,1430
1023,1431
489,1432
4971,1433
4369,1434
1702,1435
4525,1436
3765,1436
4844,1437
2485,1438
982,1439
2840,1440
262,1441
317,1442
2294,1442
4351,1443
2033,1444
2033,1445
4124,1446
3662,1447
2154,1448
3636,1449
4470,1450
1816,1450
4977,1451
1803,1452
3035,1453
652,1454
4569,1454
3147,1454
4450,1454
2007,1455
4890,1456
2017,1456
2960,1456
4525,1456
819,1457
3068,1458
4639,1459
4525,1460
4599,1461
3451,1462
1965,1463
2514,1464
2655,1466
4591,1467
106,1467
4529,1467
3375,1468
3160,1469
3259,1470
4351,1471
2178,1473
2325,1473
4351,1473
4920,1474
647,1475
2123,1476
275,1477
2229,1478
4818,1478
380,1478
3862,1479
946,1480
826,1481
2776,1482
917,1483
3765,1484
2011,1485
716,1485
4604,1485
716,1486
4604,1486
4604,1487
3153,1488
3153,1489
3153,1490
3089,1490
2675,1491
3068,1491
1707,1491
2302,1493
261,1494
1356,1495
4870,1495
476,1496
2485,1496
2957,1497
2525,1498
710,1499
2238,1500
3171,1500
3716,1501
1567,1502
4523,1503
4351,1504
2351,1505
4196,1505
3520,1506
2622,1507
1821,1508
2475,1508
2466,1508
462,1508
4723,1508
1025,1508
339,1509
3117,1510
982,1511
947,1512
3829,1513
3482,1514
1913,1515
2547,1516
4327,1517
1339,1518
3765,1518
3089,1519
3077,1520
3852,1521
982,1521
4657,1521
1637,1521
2052,1521
3223,1522
4351,1523
4351,1524
4351,1525
4351,1526
4351,1527
312,1528
1059,1529
4007,1530
4313,1531
4675,1531
2865,1531
4608,1532
1060,1533
3375,1535
3862,1536
4351,1536
2773,1537
1960,1538
4721,1539
1609,1539
819,1539
1609,1540
4851,1540
2321,1541
1906,1542
2325,1542
1940,1543
1781,1544
4525,1545
3089,1546
3375,1547
722,1548
1163,1549
4351,1550
3302,1551
2142,1551
4639,1551
973,1552
2294,1553
1023,1555
3460,1555
1503,1555
2682,1556
3909,1557
3765,1558
3089,1559
3089,1560
2747,1561
2094,1562
3862,1562
4723,1562
4336,1562
2485,1563
4605,1563
1736,1563
2303,1563
218,1563
4723,1563
1773,1564
3648,1564
1159,1565
4336,1566
3728,1567
3089,1567
4311,1568
416,1569
455,1569
1260,1570
1023,1571
3089,1572
410,1573
1686,1573
410,1574
3795,1574
1708,1575
4507,1576
4591,1577
471,1578
1797,1578
4489,1578
982,1578
785,1578
4351,1578
1893,1578
1926,1580
658,1581
3765,1581
995,1582
995,1583
1339,1584
2354,1585
1778,1586
4971,1587
3223,1588
1906,1589
1609,1590
1046,1591
2863,1591
3894,1592
2116,1593
3620,1594
2845,1595
1217,1596
336,1597
617,1597
4772,1597
4487,1597
1145,1598
3111,1599
1641,1600
4121,1601
2759,1603
1637,1603
2294,1603
2759,1604
3272,1604
2759,1605
2617,1606
1819,1607
3924,1608
1621,1609
2413,1610
3252,1610
374,1611
1288,1611
3000,1612
2475,1613
3153,1614
3089,1614
3089,1615
1138,1616
4591,1617
218,1618
807,1619
1277,1620
3002,1621
1277,1621
1844,1621
358,1622
3435,1622
1382,1622
1038,1623
2301,1623
462,1624
3499,1625
4351,1626
1992,1627
1738,1628
982,1629
4450,1629
2294,1629
337,1630
405,1630
3089,1630
1908,1631
4104,1631
3089,1632
3089,1633
3089,1634
699,1635
3645,1636
3787,1637
4313,1637
4450,1638
2763,1639
4525,1640
2456,1641
2152,1642
2152,1643
4425,1644
3017,1645
243,1646
3862,1646
4525,1647
1595,1648
1339,1648
3089,1649
2957,1650
4639,1650
4960,1651
3089,1652
4276,1653
3701,1654
1932,1655
1932,1656
1932,1657
1906,1659
4475,1660
4639,1661
2745,1662
451,1662
2016,1662
2812,1663
3089,1664
2485,1665
1621,1666
1621,1667
1046,1668
692,1668
246,1668
4373,1669
280,1671
489,1673
4351,1674
3288,1675
2325,1676
4830,1677
3492,1678
1025,1679
1656,1680
4413,1680
2936,1681
2134,1682
1277,1683
3866,1684
4351,1685
4970,1686
4493,1686
3352,1687
1188,1688
3687,1689
193,1690
34,1690
24,1691
3153,1692
3153,1693
3089,1693
1023,1694
1825,1695
1845,1696
3620,1696
4639,1696
1398,1697
3460,1698
3460,1699
2185,1700
3089,1701
3153,1702
2001,1703
4739,1703
3862,1703
2547,1703
346,1704
1163,1705
3620,1706
2033,1706
217,1706
139,1707
3286,1708
3620,1708
1725,1708
114,1708
2033,1708
944,1708
2485,1708
2863,1708
2302,1709
527,1710
4599,1711
982,1712
1652,1713
4535,1714
2351,1714
3741,1715
1163,1716
3641,1717
4985,1718
1844,1719
3609,1720
3271,1721
2632,1721
1462,1721
3062,1721
4639,1721
4497,1722
2114,1722
4541,1723
3068,1723
3564,1723
4714,1724
2837,1725
4714,1725
1621,1726
3089,1727
3930,1728
218,1729
2403,1729
2335,1729
3380,1729
3316,1729
2243,1729
3509,1729
3947,1729
4926,1729
2776,1729
1454,1729
2774,1729
4934,1729
2067,1729
4965,1729
3123,1729
4103,1729
3771,1729
1708,1729
3089,1730
359,1731
673,1732
3153,1733
3089,1733
1067,1733
3153,1734
2152,1735
601,1736
1680,1736
1486,1738
4082,1738
4604,1739
4604,1740
2011,1741
4604,1741
3484,1742
2011,1742
4604,1742
3375,1743
1245,1743
410,1744
2021,1744
410,1745
1637,1745
2294,1746
3223,1747
4525,1748
3212,1749
3765,1750
3765,1751
2541,1752
3721,1752
3089,1752
336,1753
4561,1754
2309,1755
4425,1755
3395,1755
2663,1756
3834,1757
3153,1758
710,1758
3089,1759
3862,1760
3089,1760
2863,1761
4413,1762
3765,1763
3895,1764
4450,1765
2101,1766
3567,1767
975,1767
1476,1768
4079,1768
1487,1769
2814,1770
4117,1771
2863,1772
3930,1773
3178,1773
3059,1773
3178,1774
3862,1775
1735,1775
1042,1775
273,1776
3458,1776
2596,1776
3460,1776
4797,1777
2353,1777
1715,1778
832,1779
3030,1780
3888,1781
3089,1781
3888,1782
2680,1783
3153,1784
4723,1785
2220,1786
4231,1787
3604,1788
3089,1789
3153,1790
